prompt,response,essay_score,essay_set,bloom_level,label_score,rationale
The writers had to read an extract from *The Mooring Mast* by Marcia Amidon Lusted. They then had to answer a question about the difficulties faced by the builders of the Empire State Building in allowing dirigibles to dock there.,"There were many problems to over come in the construction of the mooring mast on the Empire State Building. The first problem to over come was the stress a thousand foot long dirigible would add to the buildings frame. This was solved by spending over @MONEY1 in modifying the building's frame work. Another problem was a law against airships flying too low around urban environments, brought up in paragraph @NUM1. ""The greatest obstacle to the successful use of the mooring mast was nature itself."" @CAPS1 is writing about the wind. At 1,250 feet high the wind is violent, and would swing a dirigible around to much to be safe, and ends could not be weighed down for fear of injuring a pedestrian. Those were three signifigant reasons the mooring mast failed.",3,6,Analyze,5,"The question requires the reader to identify and explain the difficulties faced by the builders, which involves breaking down the information and examining the relationships between different factors."
The writers had to read an extract from *Rough Road Ahead: Do Not Exceed Posted Speed Limit* by Joe Kurmaskie. They then had to explain how the features of the setting affected the cyclist.,"The features of the setting affect the cyclist. First, the river and the pine trees The cool pines and rushing rivers of Yosemite had my name written all over them"""". Thinking about that helped the cyclist keep going. Second, the road was getting harder to travel. ""Flat road was replaced by short, rolling hills"""" and a sign on another road said ""rough road ahead"" The roads made the cyclist work harder to get to Yosemite National Park. Finally, the cyclist's water supply was running low. ""the water bottles contained only a few tantalizing  sips."" Not having a lot of water is really bad when your outside in the heat and the cyclist had no idea where to find more. The towns the cyclist ran into were abandon or ""ghost town"". The cyclist had nowhere to go to get help. This cyclist faced many problems during his bike ride to Yosemite national park.""",3,3,Analyze,5,"The question requires the writers to break down the text and examine the relationship between the setting's features and their impact on the cyclist, which aligns with the 'Analyze' level."
The writers had to read an extract from *Rough Road Ahead: Do Not Exceed Posted Speed Limit* by Joe Kurmaskie. They then had to explain how the features of the setting affected the cyclist.,"The setting affect the cyclist because it creates that deserted atmosphere and helps set the mood of the essay. The mood of the essay I think is a sort of dry summer day, the sort of oh my gosh, its really hot,"" type thing. The setting is a dry summer day in June, with a deserted town, tumble weeds and more to contribut to the hopeless feeling. Although he was secured, and didn't die, it seemed like he would surely not make it judging by the lack of water, scorching hot sun, and distance, with enduring these conditions. So the setting affects the cyclist in a way that could have killed him.""",2,3,Analyze,5,"The question requires the writers to break down the text and explain the relationship between the setting's features and the cyclist's experience, which aligns with the 'Analyze' level."
The writers had to write a letter to their local newspaper in which they stated their opinion on the effects computers have on people.,"Dear @ORGANIZATION1, Have you ever wanted to see the whole world with just a click of a button. That is as simple as just going out and purchasing a computer. Computers are becoming more and more popular. Some people think that people use computers too much. I am here to say that, that is a terrible accusation. First, computers help you with school work. Let's say you have an essay and it needs to be @NUM1 words or more you can just use word cant, then you have the exact amount of words. Also you might need to look up some information about a certain topic. You can just simply type in the word and search and then you have millions of choices to choose from. If you had a homework assignment that you didn't understand you could look up how to do it on the internet. But this i just the begining. Another reason computers are so great is that you can meet and interact with people all over the world and learn their culture. You can enter a free chatroom and meet someone from @LOCATION1. You would also be learning about their culture. This could also be a way to learn another language. If the person spoke fluently in @CAPS1 and @CAPS2 than he or she could teach you. You might be able to see how an @CAPS2 household runs. You could then make comparisons between the way you both live your life. Finally, you can understand the world around you. There are many websites where you can get a live sattelite feed on places on every corner of the globe. You could also do reasearch on the planet itself. You can learn about the care of the earth and what goes on inside it. You might also learn about nature. You could understand more about plants and animals. You can also got a look into space. You can learn about planets, if there is life on planets or water or anything else these would be things you can reasearch. So to sum it all up, you can get school work done. You can interact with people all over the world. You can also learn about the world around you and that covers less than a fraction of everything you can do on the computers, but don't stay on all day. Make sure you go outside and have a great time too!",8,1,Create,5,"The question requires students to generate a new piece of writing (a letter) expressing an opinion, which aligns with the 'Create' level of Bloom's Taxonomy."
"Write a story about a time when you, or someone you know, was patient.","I've been patent plenty of times but when I ordered a new game console that is when I had to be patient. My dad and I were getting a game console that would be at our porch in two weeks. For me it felt like a life time, but I had to keep patient. Not for those fourteen days did I complain, niether did my dad. when it came, it was definitely worth the wait. That is a time when it was necessary to have patience and to not complain.",16,7,Create,5,"The question asks the user to 'write a story,' which involves generating original content and synthesizing information into a new form, aligning with the 'Create' level of Bloom's Taxonomy."
The writers had to write a persuasive essay reflecting their views on censorship in libraries.,"Should we have the right to be able to remove materials from shelves if they are found offensive? I believe that we should not have the right to be able to do this. I believe that if we had the right there would be no materials left for future children to read. A big thing to consider when you think about this right, is even though our materials speak of discrimination, or use a word that someone might find offensive, or even if we did not like the book, movie or magazine and thought that it was a waist of space. We should never have the right to be able to remove these materials.     I know of several people that think the harmless childs first book is trying to discriminate someone, or a race of people. There are books out there that are discriminating certain races of people, or informing us of a time when people were discriminated against. If we would have the right to remove these materials, all of them would eventualy be gone. Our future children wouldnt know that the event even happened or if they did half of their information would more than likely be wrong, since over years people would probably change the story to a version that they wanted their child to think.     If someone found one single word in the book or even a movie that they thought was offensive then they would have the right to remove the material from another persons view. If someone found a curse word in the material that they found offensive, or if they just find the idea of using curse words offensive they would be able have the material removed and that would mean that thousands of good books and movies would disappear for a word that one person did not like.     Some people might find them to be a waist of space and just remove it, if they did not like the book, movie, music or magazine. There are some people out there that like to read or listen to them and @MONTH1 find some of the them that we cant stand to look at, good or entertaining. Some people do not like a book by its size or by how big or small the words are. These arent ways to judge a book.     I think that nobody should have the right to remove a book, movie, music, or magazine from the shelf. We all should keep these materials as a reference to future generations. Past people in the world have destroyed materials that they didnt like, now we will never know what they were about or even trying to tell us. There is no reason to remove a material just for the oppinion of one person or even the oppinion a a group of people.",4,2,Create,5,"The question requires students to generate a new piece of writing (a persuasive essay) that reflects their own views, which aligns with the 'Create' level of Bloom's Taxonomy."
"Write a story about a time when you, or someone you know, was patient.","What exactly is patience? Patience means to wait calmly for something. One of the times that I had to be patient was when I wanted my ears pierced. I tryed everything for four years, begging, pleading, even cleaning, but it still didn't work. My mom says I have to be @NUM1 before I can get my ears pierced. So instead of annoying her, I sat back and stayed patient. By doing that, I got my mom to change the age to twelve. So all I have to do is wait until soccer is finished and find a place and she'll take me. Patience really helps in many different ways and I encourage you to try being patient when you want something, because it will all fall into place.",20,7,Create,5,"The question asks the user to 'write a story,' which is a generative act requiring the synthesis of ideas and imagination, aligning with the 'Create' level of Bloom's Taxonomy."
Write a story in which laughter plays a part.," Laughter helps in so many situations throughout life. When your angry, sad, nervous or even mourning. Laughing about the good times @CAPS1 had with an old friend, or realizing a situation isn't scary or sad but is really quite hilarious. Many times throughout my life when things happened that made me in someway or another upset, the people close to me always helped by making me laugh. Realizing whatever was happening was not as bad as I had thought. Which made me look on the positive and light-hearted side of things. A specific situation happened when I was about nine years old. In school most kids at some time or another say something hurtful or without thinking. While parents should teach their children better it seems to be in their nature to make thoughtless observations, some times hurting others by drawing attention to flaws. I was sitting in class working on an art project. There was three other kids at my group and we were talking about who knows what, it was so many years ago. But then on boy starts talking about weight and how he is so tough and muscular, and yes were all eight or nine years old but he thought he was being cool. So he turns to me and says ""@CAPS1 are not in shape, your fat"". This crushed me how was I suppose to reply to this. I tried to act as if it didn't bother me. I went on to finish my art project. I could not help but hear repeating in my head those evil words that stung me. My eyes started to tear up and soon a drop of water appeared on my paper, I could not hold back the tears. I was waiting for the bell to ring so I could get out if this terrible place and go home to people who were smarter then to say things like that boy did. As I got off the bus I was already feeling the emotions rising to the surface. Starting to bawl as my mom opened the door. She exclaimed ""@CAPS2 what's the matter, what happened?"" @CAPS3 tears I relayed the terrible scene. She felt bad for me and asked the boys name. I told her @PERSON1. She began to laugh and say ""That chubby kid with the buck teeth?, oh honey don't let that bother @CAPS1 he isn't in shape at all"". I started to laugh realizing he did have buck teeth. The tears stopped coming to my eyes and I really realized the whole situation. He was being thoughtless and bragging about himself, which the statement were not even true and I was not fat. Laughing made me feel better and realize how silly it all was. Laughter really did help me realize it wasn't so bad. I was still a little embarrassed but I was over it. Laughing also got my mind off of what @PERSON1 said to me. Of course even though he said a thoughtless comment to me, I would not have said a thoughtless commend about any of this flaws. But laughing about how he had buck teeth made me feel better. Laughing also made me see how I was making a big deal out of a little situation, also. ",35,8,Create,5,"This question requires the student to generate a new narrative, incorporating a specific element (laughter), which aligns with the 'Create' level of Bloom's Taxonomy."
The writers had to read an extract from *Narciso Rodriguez* by Narciso Rodriguez. They then had to describe the mood created by the author with supporting evidence from the extract.,The mood about the memoir was more of an up set memoir because of the way he was talking about his life.,0,5,Analyze,5,"The question requires students to break down the text, identify the mood, and then support their claims with evidence, which aligns with the analytical process."
The writers had to read an extract from *The Mooring Mast* by Marcia Amidon Lusted. They then had to answer a question about the difficulties faced by the builders of the Empire State Building in allowing dirigibles to dock there.,"The builders of the Empire State Building faced several problems in attempting to allow dirig ibles to dock there. One problem was strengthening the building's frame. This was necessary because the added pressure of the dirigible's load and wind  needed to be transmitted all the way down to the foundation. The existing skeleton of the building had to be edited. In fact, these edits cost over sixty thousand dollars. Another problem builders faced was constructing the mast itself. To give it a unique look, architects made the tower out of glass and chrome-nickel stainless steel. They had to place the machinery at the base of this tower. The builders also had to make sure it was accessible to passengers; they made sure luggage and people could go to and from the aircraft. These are two of the challenges builders faced is constructing the Empire State Building. Despite the mast being unused in the present day, the design makes this building one of the most well-known buildings in the world.",2,6,Analyze,5,"The question requires students to identify and explain the difficulties faced by the builders, which involves breaking down the situation into its component parts and examining their relationships."
The writers had to read an extract from *The Mooring Mast* by Marcia Amidon Lusted. They then had to answer a question about the difficulties faced by the builders of the Empire State Building in allowing dirigibles to dock there.,The builders of the Empire State Building faced many obstacles in attempting to allow dirigibles to dock there. They had to face being up in the air for so long They also had to face trying to dock the dirigible on top of the roof while still stay saft themselfs,1,6,Analyze,5,"The question requires identifying and explaining the difficulties faced by the builders, which involves breaking down the situation into its components and examining their relationships."
The writers had to write a letter to their local newspaper in which they stated their opinion on the effects computers have on people.,"Dear Newspaper, Some people are asking others about the effects computers have on other people. Some experts are concerned that people are spending too much time on their computer and less time exercising, enjoying nature, and interacting with family and friends. But my opinion is that the comuter is great and it does not keep people away from other activitys. First, the computer does not keep people away from other activitys because, there are @NUM1 hours in a day, and it's that persons folt if they don't get off the computer, and go do other activitys. Even though the computer has lots of things, and it is very interesting. people. Should still have the common since to get off nad go do other things, so I think it's there fult if they don't get off the computer. Also there are a lot of reasns that people don't get out and do other activitys, so why just stop computers. Secondly, the computer does not keep people away from other activitys, because there are lots of destration that keep people away from other activitys, so why blame computers. For example the television keeps people from doing other activitys, but their not talking about stop that. Also the computer teaches you about a lot of thngs, an can so you a lot of things that you don't know about and is trying to find out. For example your family's history, you could go look that up on the computer. Lastly, the computer does not keep people away from other activitys, because if people were really worried about there other activitys then they would get off the computer and go do what they had to do. For example if they had to go to the gym then they should get off the computer, and go to the gym because the computer does not make you fat, you make yourself fat, so the should be resonable enough to go to the gym, and not be on the computer all day. Also if you were going to spend time with your family the how could the computer stop you from doing that, you should already know what you need to do and I don't think the computer would make you forget things like that. So it would be the person's fult if they forget not the computers. To rap this up, computers does not keep people away from other activitys, because it's there responablity to remeber what they need to do not the computers and there are lots more destrations then computers, but it's still not computer's falty it your's.",8,1,Create,5,"The question asks students to write a letter to the editor, which involves generating original content and expressing an opinion, aligning with the 'Create' level of Bloom's Taxonomy."
Write a story in which laughter plays a part.," One rainy, @DATE1 day in a far away place their was a soccer game.that i was in. I remember that day like it was yesterday.It was the last game of the season,so it was important to me but some things went wrong in the process. I was going to the same like I said. I was just wearing my uniform my aunt said bye as I did. but out of the deep blue shy a big black rain cloud comes out. Oh @CAPS1. so I'm in on the beach thinking to my self the game going to get called off. On it my turn to go in. now in font ready for the for the ball,@CAPS2 I fall on my face. then i fall again coach take me out. so he did, i go back on the beach hopeful the team can do it with out me. game over we lose by two points, its time to leave now but where is my aunt? i called her on my coach's phone , @CAPS1 answer. I think to my self ok shes a little late, but as i look at the time ten go the @NUM1 then a hour. finally shes here. cold, wet and mad from the game. all my aunt said is @PERSON1 don't get mud on the seat. well that's a little hard to do that when it's all over me. my aunt says @PERSON1 you are not going the party looking like that, i said but i have to there is not time to waste. after a little argument my aunt says ok, so i get there and see all that food and all my team mates muddy as me. it's seems like a could move to show the heavens, what a day.",25,8,Create,5,"The question asks the user to generate a new narrative, which aligns with the 'Create' level of Bloom's Taxonomy. It requires original thought and composition."
The writers had to write a letter to their local newspaper in which they stated their opinion on the effects computers have on people.,"Dear @ORGANIZATION3, @CAPS1 has come to @CAPS2 attention that certain members of our society believe that computers are not beneficial. This position comes from lack judgement and a closed mind. Computers are lifelines to buisness workers who use them to complete all of their work, these tools also enable news of disaster or weather to spread efficiently and effectively. These technological devices also create and sustain communication between family members and friends. In todays society computers are vital and getting rid of them would be like stopping oxygen from making its way to the body, being accompanied by multiple severe consequences. First and foremost, about @PERCENT1 of all modern companies require their employees to work on computers. These works of art aren't just handy-dandy toys , rather @CAPS5 essential to the working class @CAPS5 a # @NUM1 pencil to a student taking a cut. @PERSON3, an owner of a small buisness, agrees. ""@CAPS2 company designs software and uses computers @NUM2. Many of @CAPS2 employees work from home and have to own computers."" The growth of computers is not something to be frowned upon, rather an achievement in technology enhancing the lives of others. By ripping our computers from lives of workers chaos would be created with many unappealing consequences. Adults aren't the only ones whose jobs consists of computers. Nowadays students' homework is mostly online, computers decrease the amout of time needed to write an essay and are glare to students of all ages, @PERSON4, an eighth grades at @ORGANIZATION1, is an example of this dilema. Every night she has at least three hours of homework and usually one hour be @CAPS1 requires a computer, however, this isn't a problem because @CAPS1 cuts back the time @CAPS1 takes for @PERSON4 to do her homework. She can quickly type up an @CAPS3 essay or research a science topic instead of doing @CAPS1 painstakingly slow using an old fashion method. Moreover, computers are doors into the real world, especially for residents of @LOCATION1. Whether some people like to believe @CAPS1 or not, @LOCATION1 is a bit of a sicludded area where people aren't aware of what is going on outside of their closed off town. Computers cause news to spread like electricity and open @LOCATION1 residents eyes to national and global problems @PERSON2, another student at @ORGANIZATION5, states, "" @CAPS4 the earthquake took place in @LOCATION3 @CAPS2 friends and I were all at lunch, @CAPS5 we came back to class @CAPS2 teacher was projecting the news via her computer onto the white board"" @CAPS6 computers were taken away a stream of knowledge would be cut off from adults and children. Most importantly, computers create communication between friends and family calling up to talk to someone isn't always an option, so computers are the better choice. Families can connect with each other no matter @CAPS6 they have cell phone reception or what area of the world they are in, @PERSON1 is a senior at @LOCATION1 @CAPS7 @ORGANIZATION1 who agrees. ""@CAPS4 I go to college next year I am going all the way to @LOCATION2 and want to be able to talk to @CAPS2 family, via email and instant message I can contact them even @CAPS6 its inconvenient because they don't have to respond right away."" @PERSON1 brings up a good point computers serve the luxury of communication, which is vital to keep @PERCENT2 of healthy relationships, @CAPS5 shows a study at @ORGANIZATION4. In conclusion, computers are an incredible piece of equipment that should be valued and not taken away. The are vital to workers and students and bring news to residents of any corner of the world. Computers also are how friends and family are able to stay connected and communicate. Therefore, I urge you, readers of the @ORGANIZATION2, to raise your voice about the benefits of computers, so they aren't taken away from our society.",12,1,Create,5,"The question requires students to generate a new piece of writing (a letter) based on their opinions, which aligns with the 'Create' level of Bloom's Taxonomy."
The writers had to read an extract from *The Mooring Mast* by Marcia Amidon Lusted. They then had to answer a question about the difficulties faced by the builders of the Empire State Building in allowing dirigibles to dock there.,"The builders of the Empire State building faced Problems to allow dirigibles to dock there. Some Problems were that most dirigibles from other countries are filled with hydrogen which is highly flammable, also The winds at the top of the building were constantly Shifting due to violent air currents and could cause the dirigible to wrap around the building. Another @CAPS1 the builders faced was a existing law against airships flying to low in urban areas, this law would make it illegal for the dirigible to even come near the building. They also had to spend @MONEY1 to upgrade the framework so it does not put to much strain on the top of the building.",3,6,Analyze,5,"The question requires the reader to identify and explain the difficulties faced by the builders, which involves breaking down the situation into its component parts and examining their relationships."
The writers had to read an extract from *The Mooring Mast* by Marcia Amidon Lusted. They then had to answer a question about the difficulties faced by the builders of the Empire State Building in allowing dirigibles to dock there.,"The builders of the empire state building faced many obstacles. In the excerpt said ""the mooring mast of the empire state building was destined to fail."" A somehow unseen obstacle was the fact that ""most dirigibles from outside the United States used hydrogen instead of helium"" which is a much more unstable gas and if a dirigible caught fire and went down over New York many civilians would be killed or wounded. Another obstacle the builders faced was ""the winds at the top of the building were constantly shifting."" This would make it very difficult to ancor a dirigible down to the mast and as the excerpt said they could not use lead weights hanging from the underside of the dirigible because they would be hanging over citizens below. Those are the problems faced by the builders of the empire state building.",3,6,Analyze,5,"The question requires students to identify and explain the difficulties faced by the builders, which involves breaking down the information and examining the relationships between different factors."
"Write a story about a time when you, or someone you know, was patient.","When I was ten years old my mom promised me a phone. But then she I had to wait until @CAPS1. That got me mad because @CAPS1 wasn't until next month. I couldn't wait because this phone was a touchsreen with a key board. But I tried to be as patient as I could. The next day I kept seeing these commercials of the phone I wanted. It was very hard to be patient but I tried my best. So everyday I had to try to keep my mind on something besides the phone. Also a couple of my other friends had a phone and I really wanted to text them. Before I knew it it was only a week until @CAPS1 so I was excited, even though I had to pay for phone bill. I just wished the time would fly, but it didn't. So all I decided to do was wait. After six day past, tomorrow was already @CAPS1! My days of miserable waiting paid off! So I woke up the next day and opened my present and it was a brand new phone! My heart started beating of excitement. I was so happy then I thanked my mom. So being patient will eventually pay off.",16,7,Create,5,"The question asks the user to 'write a story,' which involves generating original content and synthesizing information into a new form, aligning with the 'Create' level of Bloom's Taxonomy."
The writers had to read an extract from *Winter Hibiscus* by Minfong Ho. They then had to explain why the author concludes the story in the way that she did.,"When they come back, Saeng vowed silently to herself ,in the spring ,when snows melt and geese return and  this hibiscus is budding ,then I will take the test again"" . The author concludes the story with this paragraph because this makes you think about the story after your done reading it.""",0,4,Analyze,5,"The question requires students to explain *why* the author made specific choices, which involves breaking down the text and understanding the author's intent and the causal relationships within the narrative."
"Write a story about a time when you, or someone you know, was patient.","As I sit in the waiting room at @ORGANIZATION1's @CAPS1 @CAPS2 waiting and waiting for my grandpa to come to thee recovery room. I think to myself what if something went wrong or what if he doesn't make it through the surgery. Then I say to my @CAPS3 can we see grandpa now"", she said ""@CAPS4 just be patient everything will be just fine if you sit relax and for hevan sakes,"" ""be patient!"" ""@CAPS5"" I say to my @CAPS3. After an hour passed, I had gotten on say so I thought in my self and said to myself cahlem and patient, calm and patient. Then this lady come out to the waiting room and said ""the surgery was a little longer than we expected but everything went perfectly fine but he will be staying in the hospital for a week an a half at the most ""which was perfectly fine with me as long as I was get out of this boring hospital and as soon as I said I had my mom said as soon as grandpa gets to the recovery room we will go see him then we will leave!""",20,7,Create,5,"The question asks the user to 'write a story,' which involves generating new content and ideas, aligning with the 'Create' level of Bloom's Taxonomy."
"Write a story about a time when you, or someone you know, was patient.","Patience @CAPS1 is being polite by waiting for someone or something. It is polite to be patient, if your not patient that means you are just about practicly mean because you are judging someone or makeing them do something really fast. For example if you are waiting inline for a ride at a comiville or something then if you are patient your being nice to other people by not trying to hurry or something like that. If you. are impatient and you are standing in line you would be mean to other people by like saying hurry up I want to be on that ride or hurry up and start the ride allready. There is the example. If you are a patient person people will probly like you. If you are impatient then you will probly have a hard time getting along with somebody.""",9,7,Create,5,"The question asks the user to 'write a story,' which involves generating new content and ideas, aligning with the 'Create' level of Bloom's Taxonomy."
The writers had to write a persuasive essay reflecting their views on censorship in libraries.,"I think people read more books that are banned from schools and libraries, they listen to 'rebel' music, or they just watch controvesial movies, so is censoring really effective? I do not think censoring  is really necessary. If you think a subject might be offensive for you, you should not read it. instead of censoring the products in a library we should censor the readers, I believe people are mature enough to choose what they want to read, watch, or listen. Media is just another way to gain knowledge that's why they are used at school.       I would like to go to my school library and find books like, 'The @CAPS1 @CAPS2', I know this book is considered as one of @LOCATION1's most famous literature work, but it was once banned from some schools around the nation. The reason of the banning was that they believed that the book contained pornography, and it wasn't school appropiate. My english teacher used this method, by telling us this, to encourage us to read it. My classmates who hadn't read the book wanted to find the pornography in it, if you were to ask me... I did not find it. Another literary work which was banned once is 'The @CAPS3 of @ORGANIZATION1', this book was banned because @PERSON1, a black character in the book, was called a @CAPS4,and thought to be stupid sometimes during the book. Even though @PERSON1 is the most noble and innocent character in the book, some people found this offensive and not appropiate. Movies with strong language are rated for it's public so I don't think this should be a problem. Music in the other hand, depends on the singer's music style and that should be monitored by parents.     I trully believe that we should not censor any material in libraries, but if it's necessary, they could stablish an age limit to check-out any controversial material. As I said before, media is just another way to gain knowledge",3,2,Create,5,"The question requires students to generate a new piece of writing (a persuasive essay) that reflects their personal views, which aligns with the 'Create' level of Bloom's Taxonomy."
The writers had to read an extract from *The Mooring Mast* by Marcia Amidon Lusted. They then had to answer a question about the difficulties faced by the builders of the Empire State Building in allowing dirigibles to dock there.,"In the excerpt ""The Mooring Mast"" the builders found many obstacles on the way to allow dirigibles to dock on top of the empire state building Some of those obstacles were as follow. The main concern was the safety of the passenger boarding and unboarding as well as the people below The concern for the people below was how the dirigible sometimes was floating with hydrogen instead of helium. Hydrogen is highly flammable. So they didn't want chances of the dirigible blowing up. Another main concern was there was an ""exsiting law over airships flying to low over urban areas"" (par @NUM1) The dirigible floated with the air and being as long as @NUM2 ft. the back of the dirigible where it wasn't securely fastened would circle around the mooring from the high wind currents. The winds were shifting all the time so it was a very big safety issue. Another obstacle was the dirigible docking, was mainly put into place because of jealousy. The man was jealous because his competition Al Smith was catching up with him before the idea of dirigible came to mind.",3,6,Analyze,5,"The question requires students to identify and explain the difficulties faced by the builders, which involves breaking down the information and examining the relationships between different factors."
The writers had to write a letter to their local newspaper in which they stated their opinion on the effects computers have on people.,"Dear local Newspaper, @CAPS1 has come to @CAPS2 attention that we are debating on weather or not computers benefit society. Well if you ask me, I think @CAPS1 does. For one computers help with entertainment. Second of all, they're very information. Lastly, computers make life less stressful. In the following paragraphs I will explain on @CAPS2 reasoning. Firstly, computers give entertainment. Now I can see why people say we should go out side more and excersize but, what are supposed to do on a rainy day? Well, you could go on the computer! Plus, computers give children enjoyment and make them happy, instead of being sometimes. Another reason why computers are good, is they can give children modivation. Say you're child really wants to play a new game on his favorite website, but his homework isnt done you could tell him if he gets his homework done he can play on the computer. Also, you could give him a time limit on @CAPS1 too. Lastly, for a teenager or older they are more social than little children. They go on things like ; twitter, facebook and myspace. Computers is probably their @NUM1 or @NUM2 way they communicate. Unfortuneatley. Some people abuse these rights and people get in trouble. But the good thing is you can customize you page so that won't happen. Any way children become more social. Secondly, computers are informational. They can tell you a lot by just the touch of keypad and the click of a mouse. You can search someone or something across the whole world. If you want to know the mother and how to prepare for @CAPS1, just look @CAPS1 up and do what you have to. Also, if you find out something new tell people, you can spread the knowledge. Thirdly, computers make things less stressfull. which would you rather do, type or @NUM3 pages? Well I'd type! computers make things more organized so @CAPS1's easier to find things. @CAPS1 also makes @CAPS1 easier to find things, like files because you can just do to ""@CAPS2 documents"" and find @CAPS1. As you can set computers are an important part our lives. Can you imagine a world without computers? I sure couldn't! So far i've said computers are entertaining, informational and make things less stressful. I hope you take @CAPS2 letter into concideration.",8,1,Create,5,"The question requires students to generate a new piece of writing (a letter) expressing an opinion, which aligns with the 'Create' level of Bloom's Taxonomy."
The writers had to write a letter to their local newspaper in which they stated their opinion on the effects computers have on people.,"I believe that people should enjoy nature more than computes. I say this because computers can sometimes get addicting. The people who are addicted will only know about stuf on the internet. people need exersise. They will not get exursise by sitting in front of an computer all day. Computers are addicting. The people who spent most of their time on the computer are the people who are addicted. When they get addicted they will probly fail in school because they do not do their homework. Don't you hate it when you feel week and tierd? Well that is how the people who sit at computers all day feel like alot! @CAPS1 people whant to stay healthy then they should get some exersise daily insted of sitting in front of a computer all day. Alot of people get annoyed when they dont know about stuff when it happens. Most of the people who do that are the people who are mostly on the computers. I say that because the people who are mostly on the computers only know about things when it is on the computer. That is why I strongly believe that people spend to much time on computers rather than. This is because firstly computers get addicting, secondly people need exersise @CAPS1 they want to be and stay healthy lastly @CAPS1 people like to know things the only way they will find out is on the computer",7,1,Create,5,"The question requires students to generate a new piece of writing (a letter) expressing an opinion, which aligns with the 'Create' level of Bloom's Taxonomy."
The writers had to write a persuasive essay reflecting their views on censorship in libraries.,"We all enjoy having the freedom to read, listen, and watch what we like. How would you feel if that freedom was taken away from you?  Some people believe that censored books, music, movies, and magazines should be removed from libraries. I believe you should have the right to read, listen, and watch whatever you choose, but children should talk to their parents about it first if it is a censored material.      We all know that not everything is okay for certain age groups to read, see, or listen to. That does not mean that the item should be removed completely though. Instead, the child should talk to a parent about the censored item. The parent can decide if the child is mature enough for the item. Also, if those materials are removed from libraries completely, someone that is mature enough to be reading, listening, or seeing it will not have a chance to.      I remember when I was in middle school, I really wanted to read @PERSON1 novels that I saw at the library. My mother believed that I should not read those novels at that age. My mother and I worked out a compromise that I could read @PERSON1 novels that she approved of. She said when I was older, I could read any of @PERSON1's novels that I wanted. I found this compromise to be very fair. I knew that when I was old enough to read those novels, they would still be there on the shelf waiting for me.     We should have the right to read, listen, and watch what we enjoy, but younger children or other age groups should be monitored. That does not mean we need to completely remove those materials from libraries though. When those children are old enough to read, watch, or listen to those materials, they should be able to go to the library, knowing it will be there on the shelf waiting for them.",4,2,Create,5,"The prompt requires students to generate a new piece of writing (a persuasive essay) that reflects their personal views, which aligns with the 'Create' level of Bloom's Taxonomy."
The writers had to write a letter to their local newspaper in which they stated their opinion on the effects computers have on people.,I believe that computers benefit society. They make life easier. Computers allow now of communication between friends. They also teach you new things. Computers make our lives easier. They let us look things up by easier means than a person or book. It has made it simpler to type reports. Now you don't have to worry about making mistakes on a typewriters and having to type it again. A computer saves the report and shows you some mistakes to take case of your children. It allows you to from your home. Computers allow new means of communication. You can talk online with friends. Social networks such as @CAPS1 and @CAPS2 allow that. Computers allow you to converse with friends you don't normally get to see or talk to. They also make it easier and more fun to make new friends. Computers teach us new things. They teach you about places you haven't seen before. Any question you can be asked on the internet and you will get an answer. It gives you answer you don't know who to ask for. Computers also teach hand-eye coordination. You can play games online or with @CAPS3's. You need to have good hand-eye coordination in order to play these games. Computers have a positive effect on people of all ages. They make our lives easier with their technology. They allow us to communicate with our friends through social networks. Computers also teach us new things such as hand-eye coordination. All these reasons and more are why I believe that computers benefit our society.,8,1,Create,5,"The question requires students to generate a new piece of writing (a letter) expressing an opinion, which aligns with the 'Create' level of Bloom's Taxonomy."
The writers had to read an extract from *The Mooring Mast* by Marcia Amidon Lusted. They then had to answer a question about the difficulties faced by the builders of the Empire State Building in allowing dirigibles to dock there.,"Some of the things they faced were safety hazards. Like when they said in @CAPS1 @NUM1 when the Hindenburg was destroyed they said ""The owners of the empire state building realized how much worse that accident could of been if it was over new york."" Another obstacle they faced as they said in @CAPS1 @NUM2 was ""Nature itself."" The winds would make a airship @CAPS3 around like crazy. The last problem was the law stating airships can @CAPS3 that low above urban cities.",2,6,Analyze,5,"The question requires identifying and explaining the difficulties faced by the builders, which involves breaking down the situation into its components and examining their relationships."
The writers had to write a letter to their local newspaper in which they stated their opinion on the effects computers have on people.,"Do Computers @CAPS1 Society? This question might be answered forever. I have an opinion about this and it might not effect everyone in the world but I do hope so. Exercising, great way to stay in shape but is you sit on the @ORGANIZATION1 all day you don't have a chance to stay in shape. So while everyone is fit you eventually will be fat. Whik you sit there playing the some @ORGANIZATION1 game everyon is out side playing at the park, swimming in the pool or fishing at the lake. Sitling on a @ORGANIZATION1 destroys your life bot physically and socially. Lastly, @ORGANIZATION1 will stop you from spending time with friends and family. Also this will stop you from interacting with new friend, and your old ones will find new ones. Lastly, I you sit on the @ORGANIZATION1 @NUM1 you will miss out on the awesome @CAPS2 life you were waiting for since you can remember. So the next time your friend says to go online after school, say you'd rather not because you don't want to get addicted.",6,1,Create,5,"The question asks students to produce a new piece of writing (a letter) expressing an opinion, which aligns with the 'Create' level of Bloom's Taxonomy."
