prompt,response,essay_score,essay_set,bloom_level,label_score,rationale
The writers had to read an extract from *Narciso Rodriguez* by Narciso Rodriguez. They then had to describe the mood created by the author with supporting evidence from the extract.,"In the memoir, the mood created by the author is very understandable and true. Throughout the memoir the author says how grateful he is for his parents. In the memoir Narciso explains, ""I will always be grateful to my parents for their love and sacrifice."" Narciso's parents had to go through a lot of hard things. They had to leave their country, their friends and family, and they had to pretty much start their lives over again. But his parents stood strong in those hard times. They cared and taught Narciso many important things. The mood the author sets is very loving. The author had very incredible parents that he is very grateful for.",2,5,Analyze,5,"The question requires the writers to break down the text, identify the mood, and then support their claims with evidence, which aligns with the Analyze level."
The writers had to write a persuasive essay reflecting their views on censorship in libraries.,"One @MONTH1 subject the censorship of library content in certain places and times, whether fictional or not, to his or her own opinion.  I personally disagree with the concept.  The facts point out that society fears the dystopia predicted by publications exploring the outcome of similar campaigns and has instated systems designed to prevent such occurrences.  Certain examples stand in play to explicate my opinion.       Society, at least in my native @LOCATION1 and surely abroad in other democratic countries, dislikes enforced censorship for a few reasons.  First, many countries have a @CAPS1 of @CAPS2 and priviledges upheld in the face of the law.  Our founding fathers wrote out one of the documents establishing this trend on the prompting of the general public.  The first ten ammendments to our fine constitution, bundled as the @CAPS1 of @CAPS2, resulted.       Some of the included statements ensure the freedom to speak as it publicly pleases us as citizens and the freedom to write, individually and collectively without boundaries.  The removal of these principles so ingrained in our nation's conscience would cause a general uproar.  We as a people instituted our government to preserve our freedoms, and we could prepare ourselves to replace it as implied in the @CAPS3 of @CAPS4 if so required of us to continue doing just that.       Secondly, publications such as the ones mentioned for banning rebuke the enforcement of opinion for its effects on society.  I can mention three books portraying this dystopic outlook on censorship.  '@CAPS5 @NUM1,' required by state standards for one possible choice of reading assigned to us by my teacher, describes book burning and utmost uniformity between citizens.  '@DATE1,' by @PERSON2, I know describes a dystopia in which all citizens completely submit their will to and omnipotent '@CAPS6 @CAPS7,' who utilizes omnicient surveillanceeven though I have not read the composition myself.  '@CAPS8 @CAPS7,' a recent novel by @PERSON1 whose title employs a pun on the name of @DATE1's prime antagonist, weaves the exciting tale of an older teenager who tries to beat the system of surveillance from under the radar.  All, however, betray a sense of fear in their content, and that fear has transferred directly into local civilization.       In reviewing the aspects of censorship portrayed in its effects, the system itself reveals that the even the intended creation of a utopia and compliance through censorship @MONTH1 result in decline and misery throughout the area within which government or civil officials practice the method.  In any case, a more effective solution must exist today.  To prove the point, let me introduce some content advisory systems currently in place.       Libraries divide themselves into sections for the various age groups, and therefore create an inherent barrier between differing groups of content deemed appropriate only in the face of maturity.  The film and television industries rely on ratings displayed at various times during video to provide the same sort of psychological fence dividing content into pieces.  Even the video game industry, into which I plan to inject myself upon exiting college, has a system in place to separate existing media into tiered subcategories designed in a similar way to film ratings.  Different regions utilize different systems, but that of  the @ORGANIZATION3, or the @ORGANIZATION1 for the @ORGANIZATION2, compares relatively well in ranking video games to the rest of the globe.       As explained, censorship already exists in a form accptable to all.  Nobody forces anybody to comply to the recommendations, but hopefully everyone does so on their honor.  Capable parents most definely follow the guidelines which have cropped up over the years.  Only if these methods of moderation were enforced would everyone be upset.  It's up to everyone to prevent a situation like unto the worst-case scenario and useresponsibly the systems available for this purpose",5,2,Create,5,"The question requires students to generate a new piece of writing (a persuasive essay) that reflects their own views, which aligns with the 'Create' level of Bloom's Taxonomy."
The writers had to read an extract from *The Mooring Mast* by Marcia Amidon Lusted. They then had to answer a question about the difficulties faced by the builders of the Empire State Building in allowing dirigibles to dock there.,"A @CAPS1-@CAPS2 @CAPS3 idea of docking a dirigible to the top of the empire state building didn't seem so @CAPS1-@CAPS2 in 1929. Upon carrying out the idea to place a mooring mast atop the thousand foot building, problems quickly presented themselves The first problem architecs ran into was the construction of the building itself. The empire state building was never built to be able to hold a thousand-foot dirigible. The added weight would stress the frame of the building. As a solution to this issue, Al Smith, the four term governor of New York, put a ""quick fix"" in place. Smith invested sixty thousand dollars into strengthening the buildings support. Even with the strengthened frame, safety was still a main conflict that put the idea to rest. Along with the structural danger, hydrogen was a main source of weight reduction for dirigibles. Unlike helium, hydrogen is highly flammable was the Idea worth putting thousands of lives at stake through the dirigible blowing up? The people of New York did not wish to relive the Hindenburg fiasco right over their heads. The last major conflict in Smith's idea was nature itself. Air currents are a uncontrolable force of nature, especially when a thousand feet off the ground. Even if tethered, a dirigible would swivel @CAPS1 too much to be considered safe. The idea presented itself to be inconceivable. A mast was put atop the Empire State building, and the 102nd floor does, in fact, exist. Both of these building's features are out of use, proving to be unsafe to the public.",4,6,Analyze,5,"The question requires the reader to identify and explain the specific difficulties faced by the builders, which involves breaking down the information and examining the relationships between different factors."
The writers had to read an extract from *Rough Road Ahead: Do Not Exceed Posted Speed Limit* by Joe Kurmaskie. They then had to explain how the features of the setting affected the cyclist.,"The features of the setting affected the cyclist because, forty miles into the desert, I arrived at the fisrt toun"". The setting of the desert affected the cyclilst because the cyclist, because cyclist was arising doun the road when the men with the settings came and affected the cyclist. The man was very crazy. Her water bottles contained only a few tantalizing sips. Wide rings of driead sweat circled my shirt, and ?? he ?? that should drop from heatsroke on a gorqeas day in june simply because I listened to some gentleman who were it been off their ??? ???, ??? to tough. This my responese to the features of the setting affected the cyclist.""",2,3,Analyze,5,"The question requires the writers to break down the text and examine the relationship between the setting's features and their impact on the cyclist, which aligns with the 'Analyze' level."
The writers had to read an extract from *The Mooring Mast* by Marcia Amidon Lusted. They then had to answer a question about the difficulties faced by the builders of the Empire State Building in allowing dirigibles to dock there.,"They ran into a few problems when it @CAPS1 to building this. They realized after that it wasnt that smart or that safe to have a dirigible hanging by a 102 floor building just by one cable tether. Another problem they ran into was the fact that they couldnt control mother nature. If it was a really windy day out it would be hard to keep it steady. And if there wasnt enough support on the building frames, then it could potentially collapse.",2,6,Analyze,5,"The question requires the reader to identify and explain the difficulties faced by the builders, which involves breaking down the information and examining the relationships between different factors."
Write a story in which laughter plays a part.," The benefits of laughter     we all understand the benefits of laughter that it is the shortest distance between two people and that many people   @CAPS1 we are going to specifically tell you how laughter work in a brotherhood that has alots of good times because of laughter.Well i know for fact that me and my brother have the best time when we are laughingand jokeing around.It seem to that laughter makes us have the best relatioship that brothers can have and we have lots of fun. The next thing we are going to talk about is the power of laughter in a family and in a boy and girlfriend relatioship.The way think it works in a family relatioship is that familys get together and thay talk about the past and laugh about the things thay did when thay were kids.see the power of laughter make familys come alot closer togther.In a relatioship like a boy and girlfriend well here is how i see it.If the boy can't make the girl laugh then the boy should never talk to girl.I know girls thay like to laugh and have a good time with therefriends and there man .So men how to mak a girl laugh so that you can have some fun to and to show that you are not scared to talk to girls ok . well that how i see it lets go on.  Well i have talk about a brotherhood,a family,and a boy and girlfriend so lets talk about a friend relatioship now.the way i see it is that people like friends that can make tham laugh and have a good time with.Thats the kined of friends that people want to have and thats the kine of friends that i have and love so much.well lets go on to the last part ok.   Well now you see the benefits of laughter in a brotherhood ,a family,a friend ,and a boy and a girlfriendrelatioship .well in the way i see it and in the way i think it work and yes thare are people that @MONTH1 not think the way i do or see it the way i do but that is thare life and this it my life.Well hope you like the way i put the words in my story so by and see you next time. ",29,8,Create,5,"The question asks the user to generate a new narrative, which involves synthesizing elements and producing an original work."
The writers had to read an extract from *The Mooring Mast* by Marcia Amidon Lusted. They then had to answer a question about the difficulties faced by the builders of the Empire State Building in allowing dirigibles to dock there.,"In this short passage, it discusses how architects want to build a mooring mast on the Empire State Building in the state of New York. This mast would dock dirigibles, which in modern day they're called blimps. The mooring mast is a skinny tower at the top of the Empire State Building to dock the Dirigibles. Empire State Building stands @NUM1 feet tall without the mooring mast at peak.The stress of a dirigible on a mooring mast at @NUM2 feet is a lot of weight at that high of a structure. They put @MONEY1 of modifications into this deal for the base area of the building.An important downfall about the dirigibles are that with helium in them, they're very flammable and could cost several millions in damage. If the zeppelin caught on flame over such a densely populated land area, that could take a large amount of lives.I think the mooring mast was a great idea and it helped the building be the tallest building at one time. They should still use the mooring mast today.",3,6,Analyze,5,"The question requires students to identify and explain the difficulties faced by the builders, which involves breaking down the situation into its component parts and understanding the relationships between them."
The writers had to read an extract from *Narciso Rodriguez* by Narciso Rodriguez. They then had to describe the mood created by the author with supporting evidence from the extract.,"Growing up in this environment in me a great sense that ""family"" had nothing to do with being a blood relative. Quite the contrary, our neighborhood was made up of mostly spanish.",1,5,Analyze,5,"The question requires the writers to break down the text and identify specific elements (mood) and then support their claims with evidence, which aligns with the Analyze level."
"Write a story about a time when you, or someone you know, was patient.","I'm constantly patient moioly because of my younger sister. Sometimes its easier than others to be patient with her, but most of the time I'm able to manage. I think this is a great example. One chilly @DATE1 @TIME1 I was in my mothers room and I saw her doing her make-up. I asked @CAPS1 did you get @CAPS5 good at putting make-up?"" @CAPS2 responded ""with patience and years of practice."" The next day when I had gotten an allowance, I asked my mom ""@CAPS3 mom, can we go to @ORGANIZATION1, later?"" @CAPS2 replies ""@CAPS4, @CAPS9?"" I answered ""@CAPS5 I can get some make-up to practice with"". ""@CAPS6."" @CAPS2 says. When we get there, there're @CAPS5 many choices to chose from! I asked my mom to help me select the best ones! After we check out; its time to go home and practice! Sadly my first lesson in make-up didn't go to great, but I did ask my mom for some help and @CAPS2 said ""@CAPS8, I know you'll catch on soon!"" and I wondered out loud ""@CAPS9?,' @CAPS2 almost said as a whisper ""because any can pay someone else to do their make-up and hair, but almost no one can or will take the time and patients to learn it their self.""""",22,7,Create,5,"The question asks the user to generate a new narrative based on a specific theme, which aligns with the 'Create' level of Bloom's Taxonomy."
The writers had to read an extract from *Rough Road Ahead: Do Not Exceed Posted Speed Limit* by Joe Kurmaskie. They then had to explain how the features of the setting affected the cyclist.,"A cyclist is affected by many things when riding, most being features of the setting. One feature of the setting that can have an affect is the terrain. If the terrain is rough then the cyclist could have a more difficult time maintaining control of the bike, especially if he is not a professional rider. For example, the author of the essay on page @NUM1 titled: Rough Road Ahead: Do Not Exceed Speed Limit, had a hard times on the rougher roads partly due to his level of experience. Another aspect of the environment that can have an affect on a cyclist is the climate. Most people who go cycling ??? know anything about the sport know how to dress for it to keep their body at a comfortable temperature but sometimes the weather plays tricks  on us. The cyclist could get caught in a sudden heat wave to drop in temperature.",3,3,Analyze,5,"The question requires the writers to break down the text and examine the relationship between the setting's features and their impact on the cyclist, which aligns with the 'Analyze' level."
The writers had to read an extract from *Winter Hibiscus* by Minfong Ho. They then had to explain why the author concludes the story in the way that she did.,"The author used ""when they come back, Saeng vowed silently to herself, in the spring, when the snows melt and the geese return and this hibiscus is budding, then I will take that test again because its resembling that her mother is refreshing, waking, and restoring its self. And Saeng said she would retake the driving test when that happens. She was really sad she failed. ""I -- I failed the test"" She seemed to be embarrassed + sad. So that last paragraph does a good job describing what Saeng is going to do. She is going to look on the bright side of things and restore her self to come back and pass the test""",2,4,Analyze,5,"The question requires students to explain the author's reasoning for the story's conclusion, which involves breaking down the text and identifying causal relationships."
The writers had to read an extract from *The Mooring Mast* by Marcia Amidon Lusted. They then had to answer a question about the difficulties faced by the builders of the Empire State Building in allowing dirigibles to dock there.,"The builders of the Empire State Building faced many obstacles in attempting to allow dirigibles dock there. These obstacles included having to redesign and modify the building structure, the dangers of a dirigible catching fire, the swirling winds, and state law. ""The architects could not simply drop a mooring mast on top of the Empire State Building's flat roof"" (@NUM1) This was because the building was not originally built to have that capability. This meant, in order to do this meant over sixty thousand dollars in modification had to be spent. Another obstacle faced was the natural dangers of a dirigible. Dirigibles have a likely chance of catching fire, as displayed by the Hindenburg. If that same accident were to happen over the densely populated area of New @CAPS1 it would be a catastrophe. Another obstacle was that the winds up above the building are always swirling rapidly. ""Even if the dirigible were tethered to the mooring mast, the back the ship would swiveled around, and around the mooring mast"" (@NUM2) This would just be dangerous to have something that large spinning round and round. The last obstacle faced by builders was that state law @CAPS2 aircraft flying as low as the mooring mast. This would make it illegal for the mooring mast to be used. This probably should have been considered. Overall poor planning created very many obstacles for builders in letting dirigibles dock there.",4,6,Analyze,5,"The question requires students to identify and explain the difficulties faced by the builders, which involves breaking down the information and examining the relationships between different factors."
Write a story in which laughter plays a part.,"The time i went @CAPS1-wheeling!One time when i went @CAPS1-wheeling with @PERSON3, @PERSON5, @PERSON1, @PERSON4 and i we went up @ORGANIZATION1. This is the arrangements of who was in what trucks. It was @PERSON2 and I in my @CAPS2 @NUM1, @PERSON1 and @PERSON4 in his tracker @NUM1, and @PERSON3 and @PERSON5 in his @NUM3 wheel drive jeep @CAPS3. When we started to head back down the mountain @PERSON3 let @PERSON5 drive down. @PERSON5 can't see very well at night because she wears glasses and her eye sights not very good. Well i was following them down the mountain and we finally got to the pavement and @PERSON5 was going pretty fast for that road because its a narrow curving road and that was the first time she had ever been on it before. She went to go around a really sharp corner and got up on two wheels and flipped over right in front of me so i had to slam on the brakes so that i wouldn't run into them. So i shut my truck off run over there as fast as i could and helped @PERSON5 out of the truck and when i turn back around to go help @PERSON3 out hes already on top of the truck.He looks at @PERSON5 ans says ""@CAPS4 look at what you did to my truck, i have tried many of times to roll it and never have been able to god damn you!"". So we all started laughing and then i got a chain out of the back of my truck and pulled him back over. Then it was really quite and @PERSON4 farted and we all started to laugh again. Well then @PERSON3 found out that he got a hole in his radiator i had to pull him back to his house and it seemed like the longest drive ever because his truck weighs way more than mine so i had to pull him home in @CAPS1 wheel drive and you cant go over thirty in @CAPS1 wheel drive because stuff can break. So we finally get to his house and his dad comes out side and he saw the truck and was really pissed because he gave that truck to him for a graduation present and he messed it all up. Then he finally cooled of cause he said no one was hurt and he was glad for that so we went in the house and ate dinner and went to bed. So the moral of the story is be very careful because things can happen when they are unexpected.",32,8,Create,5,"This question requires the student to generate a new narrative, incorporating a specific element (laughter), which aligns with the 'Create' level of Bloom's Taxonomy."
The writers had to read an extract from *Winter Hibiscus* by Minfong Ho. They then had to explain why the author concludes the story in the way that she did.,She was upset with herself because she bought the hibicus and not the plant seeds. So she starts crying because she remembered how pretty their old one used to be. When the snow melts and the flowers start to bloom is when she is going to take the test again. The author ended the paragraph like that to show a new begining next year.,1,4,Analyze,5,"The question requires students to explain the author's reasoning for the story's conclusion, which involves breaking down the text and identifying causal relationships."
The writers had to read an extract from *Rough Road Ahead: Do Not Exceed Posted Speed Limit* by Joe Kurmaskie. They then had to explain how the features of the setting affected the cyclist.,"The author think that the setting means he is not getting any closer to his destination. However, he found out that there was still people around. He paniced and thought he was going to die. The places were desserted and he thought the lead nowhere. He was a little scared at the fact he might die because of everything around him was in a sense dead.",2,3,Analyze,5,"The question requires the writers to break down the text and examine the relationship between the setting's features and their impact on the cyclist, which aligns with the 'Analyze' level."
The writers had to read an extract from *Narciso Rodriguez* by Narciso Rodriguez. They then had to describe the mood created by the author with supporting evidence from the extract.,"The mood Narciso Rodriguez is trying to portray in this memoir is very relaxing and greatful. He wants to be able to show his readers that he is greatful for how his parents raised him and what type of enviornment it was. By reading this memoir one almost feels like they are at his house, surrounded by his friends and family. Narciso Rodriguez is also trying to show happyness, how he was happy with his life and always having friends around him.",2,5,Analyze,5,"The question requires identifying the mood created by the author and supporting it with evidence, which involves breaking down the text and examining its components."
"Write a story about a time when you, or someone you know, was patient.","There are two reasons why I think patience is important. The first is because if you are not patient, than you can end up distracting other people around you. For example, if you finished your @CAPS1 test early and you kept telling everyone else to burry up it's distracting. Now that you've interrupted everyone, they have lost their train of thought and now they @MONTH1 have to start over. A few weeks ago, my sister and I were out walking my dog and pulled so hard my little sister fell over and my dog ran away. We had to be patient and wait for him to return.  My sister kept wanting to go call my mom to tell her the dog ran away again but I told her it would be rude to call because it would distract her from her work. Another reason why patience is important is because if you are not patient can get hurt. Let's say you were going down the stairs and your sibling was in front of you and you needed to get downstairs quickly but they were walking down the stairs very slow, so you pushed them, they could get very hurt. In conclusion, patience is needed always and cannot be forgotten",15,7,Create,5,"The question asks the user to generate a new narrative based on a specific theme, which aligns with the 'Create' level of Bloom's Taxonomy."
The writers had to read an extract from *The Mooring Mast* by Marcia Amidon Lusted. They then had to answer a question about the difficulties faced by the builders of the Empire State Building in allowing dirigibles to dock there.,The builders of the Empire State Building faced many challenges trying to allow dirigibles to dock there. The challenges ranged from nature itself to laws against it. They didn't take into consideration the constantly shifting air atop the building. At such heights as the moring mast violent air currents would cause the dirigible to swivel around the mooring mast. This was also due to the fact that the blimp would only be tethered in the front. Not only were those large factors coming into play but laws also came in the way of dirigibles mooring at the Empire State. They didn't think about the existing law. It stated that air ships flying to low or over urban areas was against the law. So many factors came into play with building such a project. Overall it was too far fetch of an idea.,3,6,Analyze,5,"The question requires students to identify and explain the difficulties faced by the builders, which involves breaking down the situation into its components and examining their relationships."
"Write a story about a time when you, or someone you know, was patient.",Patience is a very good thing that I and a lot of people lack. One person that does not lack patience is the head coach of the @LOCATION1 @ORGANIZATION4 @PERSON1. @PERSON1 has been very patient for the past couple years. He did not try to make his team be better than they were he just had them try their @CAPS2 and see what the end result was. The @ORGANIZATION4 ended up going @NUM1 that year and by getting the second worst record in the national @ORGANIZATION3 they got the second pick in the twenty tend @ORGANIZATION6 draft. In that draft the @ORGANIZATION4 took @ORGANIZATION5 an defensive lineman out of the @ORGANIZATION2. He is an outstanding player and the @ORGANIZATION4 other pick was a fast running back named @CAPS1 @CAPS2 out of the @ORGANIZATION1. @PERSON1's team is so good this year because of @PERSON1's patience with his team and his understanding of his player's talents.,18,7,Create,5,"The question asks the user to 'write a story,' which involves generating new content and ideas, aligning with the 'Create' level of Bloom's Taxonomy."
The writers had to read an extract from *Winter Hibiscus* by Minfong Ho. They then had to explain why the author concludes the story in the way that she did.,"The reason the author concludes the story with that paragraph is because, even though Saeng didn't do well on her last test, Saeng will go back and take it again so she can pass it. The author is showing Saeng's determination to pass the test and do better next time.",1,4,Analyze,5,"The question asks students to explain 'why' the author concludes the story in a specific way, requiring them to break down the narrative and identify causal relationships or underlying reasons."
"Write a story about a time when you, or someone you know, was patient.","Patience is the key to tolerating trouble, problems, and helps you to not make tragic mistakes. You need to be patient when you even ??? a challenge in your life. Without patience, nothing would stop you from rushing into a situation with an unfocused mindset. If you try to deal with something without the necessary amount of patience, you're quite likely to make a crucial mistake and/or degrade your chances of succeeding and reaching goal(s). In situations such as sports games arguments, disaster, and many other occurrances, patience will indeed come in handy. When playing sports, being patient will be helpful when you're waiting to get playing time, when your team is behind, and when your teammates aren't doing their correct jobs and responsibilities on the team. Having patience, overall, will most likely help your team execute smooth, and by respecting sharing your opinion as well. Ultimately, this will help you sort out the situation a little more smoothly. During a disaster such as a house-fire or when dealing with tornado damage, being patient allows you to sort out all the things that you've lost, and you've enable to think clearly a bait what has just happened I've experienced a house fire so I know that being patient is a great way to handle and live through such a situation. Overall, I guess what I'm trying to say is that when you're patient you experience difficulties without complaining. Right now, you @MONTH1 not think that this applies to you, but honestly, I can guarantee you that life isn't a bundle of roses"" all the time, so soon or later, you're going to need to use patience. Waiting carefully for things to happen usually isn't human nature but its indeed a necessity in everyday life. So we all need to recognize the fast importance of patience, so we all can live better lives, I'm certainly not implying that we need to hurry up and learn this trait, no, we simply need to learn it patiently.""",16,7,Create,5,"The question asks the user to generate a new narrative based on a specific theme, which aligns with the 'Create' level of Bloom's Taxonomy."
The writers had to read an extract from *Winter Hibiscus* by Minfong Ho. They then had to explain why the author concludes the story in the way that she did.,The author concludes the story with this because the season is ending and also the story is ending.,0,4,Analyze,5,"The question requires students to explain the author's reasoning for the story's conclusion, which involves breaking down the text and identifying causal relationships."
The writers had to read an extract from *Winter Hibiscus* by Minfong Ho. They then had to explain why the author concludes the story in the way that she did.,"I think the author concluded the story with this paragraph because they wanted to show that she is comited to her nature especially to The hibiscus. She thought that the hibiscus was special because of what she did with it. Like when they said she reached out and touched petal gently. It felt smooth and cool, with a hint of velet toward the centre"". And that's why I think the author concluded the story with this paragraph.  """,1,4,Analyze,5,"The question asks students to explain *why* the author concludes the story in a specific way, requiring them to break down the narrative and identify causal relationships or underlying motivations."
"Write a story about a time when you, or someone you know, was patient.","I play hockey. I am a goalle. A good goalle is always paitient. On my old hockey team me and the other goalle faced lots of @NUM1 on @NUM1 shots. Most of the @NUM1 on @NUM1 shots didn't matter but a few of them did, and they were the hardest to stop. My team had never lost a game but we had a few very close games. In one of the games, the score was @NUM1 to @NUM6 and my team had the lead. It was towards the end of the game and they had a @NUM1 on @NUM1 against me. The shooter was skating in from the side and he cut across the middle of the ice. It was tempting to go down but I stayed on my feet. I waited for the shooter to get to a point where he had no place to go and he shot and I stoped it. That was even of the only shots of the game and I stoped it.",18,7,Create,5,"The question asks the user to 'write a story,' which involves generating original content and synthesizing information into a new form, aligning with the 'Create' level of Bloom's Taxonomy."
The writers had to read an extract from *The Mooring Mast* by Marcia Amidon Lusted. They then had to answer a question about the difficulties faced by the builders of the Empire State Building in allowing dirigibles to dock there.,"Throughout the construction of the Empire State Building the builders faced many obstacles in attempting to allow dirigibles to dock at the building: one obstacle the builders encountered was the fact that when a dirigible was attached to the building by a single cable, it would add to much stress to the buildings framework because of a combination of the dirigibles load and the wind pressure atop the massive @DATE1 foot structure. To solve this, the build had to do over sixty thousand dollars worth of modifications to the frame of the building. Another obstacle encountered was the safety of docking the dirigible. One problem is that many dirigibles out of the United States used hydrogen, a highly flammable gas, instead of helium. This made the owners realize how much worse an accident, but what happened to the Hindenburg, could be over such a densely populated area. Another safety problem was the high wind speeds. even when a dirigible would be docked to the mooring mast, the back of the ship would violently swing around because of the strong winds at @DATE1 feet. Also, usually dirigibles would be able to be weighted down in a field with lead weights to prevent movement, but ""using these at the Empire State Building, where they would be dangling high above pedestrians on the street, was neither practical nor safe."" @CAPS1 with these two reasons, there was already a law against airships height in urban areas and by talking a dirigible at the building would break it. As seen by this paragraph there were many obstacles the builders of the Empire State Building faced in attempting to allow dirigibles to dock there.",4,6,Analyze,5,"The question requires students to identify and explain the difficulties faced by the builders, which involves breaking down the information and examining the relationships between different factors."
Write a story in which laughter plays a part.,"  Laughter is the esscense of life. Without laughter my life would be meaningless, and without that sense of happiness or compassion, life wouldnt be worth living. My sister is the only person i trust with my secrets. She is the only one who makes me happy when i feel down. My sister and I, laugh with eachother at our own jokes. My sister is my other half and we share everything. She makes me laugh and is always there when i need her. I'll always be there for her also. Laughter is an important part of life. @CAPS2, my sister and I laugh and play. One day I came off the bus from school, all i could do was cry. As I waited for my sister's bus to arrive, the tears fell down like a river flowing. The bus appeared and a sense of joy appeared with it. @CAPS1, it wasnt the bus that brought my joy. It was my sister, right away she could feel my pain and noticed my tears. I could see in her face, the love and care. She asked me whats wrong. I could hear the worry in her voice. My river of tears stopped and I began to speak. I could tell her everything, without trying or holding anything back. The words flowed through my mouth. @CAPS1 need to think of what to say. I told her what happened without a pause. Afterwards, she told me something I'll never forget. She said,""@CAPS1 matter whatever happens, I'll always love you."" @CAPS2 we laughed. It was the sweetest laugh. A chorus of laughter filled the air. Nothing that people say about me is true, so I learned to laugh at it.",31,8,Create,5,"The question asks the user to generate a new narrative, which aligns with the 'Create' level of Bloom's Taxonomy. It requires original composition and synthesis of ideas."
The writers had to read an extract from *Winter Hibiscus* by Minfong Ho. They then had to explain why the author concludes the story in the way that she did.,"Saeng  would  silently in spring she will take the that again in the good ending to this story it was as goods ended  because the story had listed   come  of  malance  ready and spring it and of the plant beautiful  time the spring the all as plant ending because spring in a near trying and for the take the test again of that time , to think it's a goods ending because the ruler strong are  about   machines saeng and spring it  and  makes  is near paragraph . That is why its is a good ending plant to the stays.   ",1,4,Analyze,5,"The question asks students to explain *why* the author concludes the story in a specific way, requiring them to break down the narrative and identify causal relationships or underlying reasons."
The writers had to read an extract from *Winter Hibiscus* by Minfong Ho. They then had to explain why the author concludes the story in the way that she did.,The auther concludes the story with this paragraph because she thinks that it will explain what happened to saeng very well.,0,4,Analyze,5,"The question asks students to explain 'why' the author concludes the story in a specific way, requiring them to break down the narrative and identify causal relationships or underlying reasons."
The writers had to read an extract from *Winter Hibiscus* by Minfong Ho. They then had to explain why the author concludes the story in the way that she did.,"In the short story Winter Hibiscus"" by Minfong Ho, a young girl named saeng recalls her life before she moved to @LOCATION1 .She misses her homeland and all of the things she loved before she came here. Towards the end of the story, the author includes a paragraph saying that saeng vowed to take her drivers test again when winter ends, when the geese return, and the hibiscus is budding. The author concludes the story with this paragraph for one reason. He/She wants to show that saeng is strong enough to survive the winter, just like the hibiscus, and will be ready when the weary days of winter are over, and the beautiful days of spring come. Saeng's mother states, """"...it's strong enough to make it through the cold months.... That's what matters"""". The winter hibiscus is a direct parallel to saeng in that just like it, she is strong enough to survive the winter months.""",3,4,Analyze,5,"The question asks to explain 'why' the author concludes the story in a specific way, requiring an examination of the author's choices and their underlying reasons."
The writers had to read an extract from *Winter Hibiscus* by Minfong Ho. They then had to explain why the author concludes the story in the way that she did.,"I believe the author of winter Hibiscus ""ends the story like she did because saeng agrees to take the test again. She wants to take the test when the snow melts, the geese return and the hibiscus is budding. In other words when spring has come she will be ready for the test.  Saeng states in the story ""it's the flowers aren't as pretty, but it's strong enough to make it through the cold months here, thes winte hibiscus. That's what matters."" I think saeng is using this as a guiding light since she just moved from Vietnam. She plans to make it and use the plant as a symbol. She will try again for her drivers license at the start of spring.""",2,4,Analyze,5,"The question asks students to explain 'why' the author concludes the story in a specific way, requiring them to break down the author's choices and motivations."
The writers had to write a letter to their local newspaper in which they stated their opinion on the effects computers have on people.,"Dear The @CAPS1 @CAPS2, Experts say that computers are ""taking over people"", I strongly disagree. People spend the amount of time they need and want then become active or spend time with family and friends. Computers allow people to learn, they allow people communicate to family and friends, too. Also, @CAPS5 people use computers for work and jobs. I believe computers allow people, like myself, to learn. You can learn also @CAPS5 things on the computer. You can learn about other countries, you can read articles on news, also. You can learn different languges and about the world. Online people can communicate with others. There is skype, which allows you to communicate with others while on the internet, you use a webcam. there is also instant messanger, or @CAPS3. @CAPS3 is like having a conversation with a person who's right next to you! Then there is email which can send letters, photos and comments. @CAPS5 people use computers for work. Microsoft @CAPS4 allows you to type stories and type letters. @CAPS5 people do job reports on @CAPS4. Also, the internet is helpful for work. Websites and search engines help you a lot. Websites can contain information that working people need. To finish this letter, I want to say that @NUM1) Computers allow people to learn. @NUM2) They allow people to communicate with friends and family. Lastly, @NUM3) @CAPS5 working people use the computer for work and reports. I hope I influenced you to see why computers aren't bad.",9,1,Create,5,"The question requires students to generate a new piece of writing (a letter) expressing an opinion, which aligns with the 'Create' level of Bloom's Taxonomy."
The writers had to read an extract from *The Mooring Mast* by Marcia Amidon Lusted. They then had to answer a question about the difficulties faced by the builders of the Empire State Building in allowing dirigibles to dock there.,"Builders trying to allow dirigibles to dock ontop of the empire state building faced problems. The dirigibles waight and the wind pressure would add stress to the Building. Wich @CAPS1 to be transmitted more then @NUM1 ft down to the buildings foundation. Construction wasn't the only problem. Most @CAPS2-American dirigibles are held afloat by hellium wich is extremely flammable and if it was @CAPS3 over busy + crowded New York streets many people could have been killed. Nature added to the problems. Wind currents had the pottential to push dirigibles Into @CAPS4 buildings, causing them to pop. The finall problem was @CAPS5 already implace wich didn''t allow low flying aircrafts. Builders faced Problems with Nature, @CAPS5, safety, and construction wich lead to the demise of the use of the mooring system.",3,6,Analyze,5,"The question requires students to identify and explain the difficulties faced by the builders, which involves breaking down the information and examining the relationships between different factors."
