prompt,response,essay_score,essay_set,bloom_level,label_score,rationale
The writers had to write a letter to their local newspaper in which they stated their opinion on the effects computers have on people.,"Dear Newspaper @CAPS1, I believe computers and excelling technology benefits society because it can help with hand eye coordination, it will be an easy way to learn about faraway places and cultures, and your able to save and use your time more wisely. First of all every person needs hand-eye coordination, if you didn't you would either thore a ball in the comlplete other direction or you'll get hit in the face with it. Computers benefit childrens education too, they can help you discover and learn about far away places. For example if a student is studying @PERSON3 @LOCATION1 in their @CAPS2 @CAPS3 class, @PERSON1 in @CAPS4 class or maybe @PERSON2 in music class, instead of pulling out the old, dustty biography book it would be easier to look them up on a search engine. Lastly the computer benefits everyday working or stay at home parents because if you have to get in contact with a cetain person or business quickly you don't have to take the chance of having to go look in the phone book and the person or business isn't in it, just go to to @NUM1.com type in a last name or business name, so your all set. Also if your child is being a nuisance screaming and running around the house you can just set them up with an educational game so you can get your house-hold chores finished. Those are three of the most important reasons why I think computers benefit society. They are hand-eye coordination, learning techniques and saving everyday people time.",7,1,Create,5,"The question requires students to generate a new piece of writing (a letter) expressing an opinion, which aligns with the 'Create' level of Bloom's Taxonomy."
The writers had to write a letter to their local newspaper in which they stated their opinion on the effects computers have on people.,"Computers are great technology, but they have a terrible impact on peoples lives! Computers cause children to fail and lose their exercize. The children also put their self in danger by joining a few different websites. Don't waste your time in a boring computer screen! I am almost @PERCENT1 positive that the students who are doing poorly in school, are the students who go home, throw their back packs in the hallway, and start playing silly games online. My mom use to go on and on about how my dad spents to much time on @CAPS1, when he would only go one @NUM1 minutes a day to talk to family members. Now, my mom created a @CAPS1, that @CAPS2 said @CAPS2 was gona only go on to with the family, but @CAPS2 plays all the pointless applications, such as, ""cafe world."" @CAPS2 waste her time on @CAPS1 whenever @CAPS2 is home, when @CAPS2 could be going out and spending quality time with the family or out with friends. Something I havent mentioned is, I use to be one of those students who come home, throw their stuff in the hallways, and turn on the computer, the only difference is I didnt go online to play games, I would go on to talk to my friends I just saw! I relized after I got my report card that my gades were horifyingly terrible. My dad then disconected my @CAPS4, and I beleive my grades have gone up. At first I hated my dad for disconecting the @CAPS4, but now I want to thank him for breaking a disapointing hoby of being online whenever @CAPS3 home. He also mentioned to my sister how much exersize @CAPS2 was loosing all because @CAPS2 wanted to play online. In alot of ways, computers are pointless! Do you know how dangerous some websites can be? I once watched a television show at my aunts house, and an old creepy guy started a website were the teens had to video tape themselfs choking themselfs and who ever did it the longest won. About a hundred students died from playing the deadly game. There's also a website, ""blogtv.com."" were teens go online and go live on a webcam were anyone can watch them. I remember their was a week when my cousin, denise, and her best friend wanted to see who can get more veiwers. The two girls did unaproprient things on the webshows such as, flashing, dirty dancing, and showing body parts. The two girls were then banned from the website, but this was after people had screen shoted them and posted pictures of the girls. This should not be allowd for anyone to do, it's disterbing! Stop wasting your life people! Go out and have fun, dont let the @CAPS4 keep you home. The @CAPS4 is unsafe and pointless.",9,1,Create,5,"The question requires students to generate original content (a letter to the editor) expressing their opinion, which aligns with the 'Create' level of Bloom's Taxonomy."
The writers had to read an extract from *Narciso Rodriguez* by Narciso Rodriguez. They then had to describe the mood created by the author with supporting evidence from the extract.,"The author created a very grateful/happy mood in the memoir. For example in paragraph @NUM1 when Narciso says ""I will always be greatful to my parents for the love and sacrifice. When he is saying this he is showing he is happy w/ his parents. I the memoir he talks about how he loves his house and why he loves his house and all the great memories in that house and that shows that this memoir mood is a more happy mood instead of sad for example paragraph @NUM2 when he says ""It was in the warmth of the kitchen in this combo house were a cuban feast always filled the air with not just sent and music but life and love."" Also when he said in paragraph @NUM2 that"" It here where i learned the real defenition of family. And for this i will never forget that house or its gracious neighborhood or the many things i learned there about how to love.",3,5,Analyze,5,"The question requires the writers to break down the text, identify specific elements (mood), and support their claims with evidence, which aligns with the Analyze level."
The writers had to write a letter to their local newspaper in which they stated their opinion on the effects computers have on people.,"I belive having computers in a household is a good idea. They can play games, learn, talk and many more. Here are my three reasons having a computer is a good thing. Having a computer is great to play games! There are so many varieties to choose from. There are card games, board games, even @NUM1 games! You can play solo, but it might be more fun and easyier to bring some friends along for the ride. As you can see having a computer can be fun, but its not the only thing to do on a computer. Useing a computer to learn is wonderful too. The computer can take you to places you have never seen, heard, or been to before, or maybe a place you couldn't afford to go. You @MONTH1 learn that in on place it's sunny all the time and in other places it's not. Another thing the computer can teach you is about animals. Animals have been here way be for us. There is still much we dont know about them. Many scientists have spent their lives studying animal and have put it on the iternet for you to better educate yourself. The computer can also teach you hand-eye. Hand-eye is great to have if your trying out for a sport like football, baseball, and basketball. Also you never know when you'll need to catch somthing. My final reason is also very helpful. Being able to talk on the computer is good to using voice chat or instint messenger is your choice. While talking on the computer you might make some new friends that share the same intrests and hobbies you do. And you can chat with them as long as there online. Also while your talking you can express your ideas and feelings. Somtimes you might just need to blow off some steam. Or maybe post an idea that can one day be famous. As you can see games, learning and talking are easier to do on the computer. This is why I think.",8,1,Create,5,"The question requires students to generate original content (a letter) expressing an opinion, which aligns with the 'Create' level of Bloom's Taxonomy."
Write a story in which laughter plays a part.," My smile is a mask. It disguises all the past trageties, future mishaps, and current mistakes--loss. Life is a puzzle i can not figure out. I am lost, and I am losing myself the more I pounce into life. Isolate myself from the world, sleep in a bed of tear soaked tissues, and stare at my face in the mirror that I despise so much. Laughter or even just a smile goes a long way--to long. It sends the wrong message to those who can not tell if the mask is real, or perfectively put on. That is the message I want to give, right? Pretty soon, my laughter diminishes, my smile lowers, and my lips began to quiver. It feels as though my heart is bleeding, and being squeezed at the same time. The eyes are becoming moist, they began to sting, and reden as if infected. Do not ask me if I am okay, ask to do anything for me, or hug me. Only pushing me to breakdown, which is something that is unexceptable. Peace, is the only thing needed at the moment; and of course, my best friend, tissue.",31,8,Create,5,"This question requires the user to generate a new narrative, integrating a specific element (laughter), which aligns with the 'Create' level of Bloom's Taxonomy."
The writers had to read an extract from *Narciso Rodriguez* by Narciso Rodriguez. They then had to describe the mood created by the author with supporting evidence from the extract.,"The author created many feelings in the memoir. First, the author created a warm and loving mood; ""I will never forget that house or its gracious neighborhood or the many things I learned there about how to love. I will never forget how my parents turned this simple house into a home."" This quote shows how much passion is behind his families love and it makes you feel warm and comfortable inside. Second, some feelings the author also creates are friendly and caring; ""Growing up in this environment instilled in me a great sense that 'family' had nothing to do with being a blood relative. In our neighborhood, despite customs elsewhere, all of these cultures came together in great solitary and friendship."" This shows how friendship was very important and gives off a friendly and caring feeling to the reader. Lastly, the author created a very happy and upbeat feeling in the begining of the memoir; ""Here, in the innocence of childhood, the congregation of family and friends, and endless celebrations that encompass both, formed backdrop to life in our warm home."" This quote shows that the author's family celebrated life and created upbeat feelings. In conclusion, the author of the memoir created many feelings for the reader.",3,5,Analyze,5,"The question requires the writers to break down the text, identify the mood, and then support their claims with evidence, which aligns with the 'Analyze' level."
The writers had to write a letter to their local newspaper in which they stated their opinion on the effects computers have on people.,"Do you like computers? Do you use the internet to help you? Do you use it every day? Well @CAPS1 not this article gives you information about all of this. First, alot of people don't like computers because they say ther're to confusing. Actually computers are'nt that hard to work you just have to be patient and take some time to get used to it. Also, computers can make things easier like typing. why should you right @CAPS1 you have the option to use a computer which lets you write faster than you could on normal paper. Secondly the internet is very easier then books. All you have to do is go to @ORGANIZATION1 any other search engine type what your looking for in and in a split second you have all the information in the world on that topic. Also @CAPS1 your planing a vacation the internet can help. You can purchase plane tickets online and sometimes there are special discounts doing the web. Also, you can back hotels and look at live pictures with more than just . So when you back a vacation on the internet you know it will be a good one. Finally, you can purchase anything with a click of a button. Almost every website has discounts. I remeber the time when I bought @MONEY1 shoes @MONEY2 online. Also it usually ships to your house in a couple of days . Lastly going on it alot isn't bad. I go oh the computer almost every day but also go outside too. I can do this because at night when one one can go outside I go on the computer for school or for fun. Also, you can talk to your friends or family over the internet. What @CAPS1 your mom or dad wnet on a @NUM1 weeks buisiness trip. You could use your webcam and talk to them and see than like @CAPS1 you were in the same room. So is going on the computer really so bad? I don't think so @CAPS1 it is that helpful and easy to work with.",9,1,Create,5,"The question requires students to generate a new piece of writing (a letter) expressing an opinion, which aligns with the 'Create' level of Bloom's Taxonomy."
The writers had to read an extract from *Narciso Rodriguez* by Narciso Rodriguez. They then had to describe the mood created by the author with supporting evidence from the extract.,"The mood created by the author in memior was his home, His home was, His house was never perfect but he mad it how he need to be and his parent did too and that's what change it into a home for him and the neighborhood made him learn how to learn how to love and how much sacrifice his parents made him have a loving memior for his home town.",2,5,Analyze,5,"The question requires students to break down the text, identify specific elements (mood), and then connect those elements to supporting evidence, which aligns with the Analyze level."
Write a story in which laughter plays a part.,"                               Trippin' on fences I am @NUM1 years young, and in those short @NUM1 years, all I can ever remember, is laughing hysterically. Whether it was about something stupid I did, or my best friend doing something stupid, or most of the time when we got together and did something outrageous. Someone once said ""Laughter is the shortest distance between two people"". With my best friend @ORGANIZATION2 and I, that's exactly the case. I always get a good ab workout whenever I'm with her, because I'm always bursting with laughter. It was my @NUM3 grade year at @ORGANIZATION1 here in @LOCATION1, @ORGANIZATION3. I was hanging out with my best friend @ORGANIZATION2 during our lunch break outside. I was showing her my new jeans I'd just gotten the day before, at @LOCATION2. I was also telling her about a note that had been passed to me, by a boy who had apparently had a crush on me for sometime, this boy had also asked me out on the note. @ORGANIZATION2 had asked me if she could see it, when I handed it over to her, all of a sudden, she chucked the note over the fence. Clearly, the guy didn't have @ORGANIZATION2's approval. I couldn't just leave the guy hanging without an answer, especially when at the time, I liked him back. I begged @ORGANIZATION2 to give me my note back, but she refused. What was I supposed to do, just let an unanswered note lay on the other side of the fence? No. The only solution was to hop over the fence and grab it. So I, in my new jeans might I add, practically straddled the fence, and ripped a big hole on the inner side of my thigh, in my brand new jeans. I was so mad. I grabbed the note, and climbed back over the fence in my new and improved hobo jeans. On my way back over, I lost my balance, and fell of the fence. I ended up losing the note again and planting head first into a pile of mud and pine cones.  What an idiot I was, I'd climbed over that stupid fence, ripped my jeans, biffed it and lost my balance, and lost it again. I was so frustrated with myself, I started laughing. I'm not sure if it was because I was embarrassed or what, but I randomly started cracking up. Then @ORGANIZATION2 started laughing, and when she laughs I laugh, because her laughter is so contagious. Pretty soon, we were both hysterically laughing like a couple of dorks. ""Laughter really was the shortest distance between two people"" that day. Even though I probably should have been mad.... But why do that when @CAPS1 can just laugh about it? That's what life is all about, living. With this silly but funny memory, it'll stay with me forever. Especially now that @ORGANIZATION2 has moved away. It @MONTH1 seem stupid, but it was funny to us. I guess it really was one of those ""@CAPS1 had to be there"" kind of moments. But it reminds me of the good old days with @ORGANIZATION2. It's good to have memories filled with laughter. If @CAPS1 don't, your life can almost feel dull without it. Even if @CAPS1 laugh at just the smallest things in life. That's why to me anyways, ""Laughter is the shortest distance between two people"".",40,8,Create,5,"The question asks the user to generate a new narrative, which aligns with the 'Create' level of Bloom's Taxonomy."
The writers had to write a letter to their local newspaper in which they stated their opinion on the effects computers have on people.,"Dear @ORGANIZATION1, I took a poll of @NUM1 people and @PERCENT1 of them agree computers have a positive effect on people. Computers can help people talk to someone in a far away place, teach people hand-eye coordination, and give the ability to learn about people or places. Using computers is a great way to keep in touch with someone. For example, my grandparents live in @LOCATION2. Some of the ways I keep in touch with them are e-mailing, video chating, and instant messaging. Some other good things about talking to people online is if you're talking to many people at once or if your parents are on the phone. Another good thing about computers is they are good at teaching people hand-eye coordination. The ways of teaching this are typing, and clicking on something, @CAPS1 people, when they type, look at the keyboard. But, with pratice, they will advance to looking at the computer screen while typing. To click on something, you need to move the mouse while still looking at the screen. That, believe it or not, is hand-eye coordination. One last reason computers are good at helping people is it a student needs to look up a place or person for a school report, they can very easily go to google.com and type in who or what they are looking for. Another option is , say someone is going on a vacition to @LOCATION1 and they know nothing about it. They can go on the internet and get information on @LOCATION1 with just a couple clicks of the mouse. Finally, say someone wants to learn about @ORGANIZATION2 @ORGANIZATION2 for fun: They type @ORGANIZATION2 in look at all the websites, choose the best one, and start reading. In conclusion, I deffinately think computers have a positive effect on people for the reasons I have stated. People can talk to someone online, computers can teach hand-eye coordination, and finially, people can look a person or place up using the internet. This is my opinion on computers, I hope you agree.",8,1,Create,5,"The question requires students to generate a new piece of writing (a letter) expressing an opinion, which aligns with the 'Create' level of Bloom's Taxonomy."
The writers had to read an extract from *Narciso Rodriguez* by Narciso Rodriguez. They then had to describe the mood created by the author with supporting evidence from the extract.,"In the memoir ""Narciso Rodriguez"" from Home: The Blueprints of Our Lives, the mood created by the author in the memoir is together the family is organized. My parents both shared cooking duties and unwittingly passed on to me their rich culinary skills and a love of cooking that is still with me today"" the parents really are together thing how to organized the family. That is the mood that is created by the author in the memoir.",1,5,Analyze,5,"The question requires identifying and describing the mood, which involves breaking down the text into its components and examining how they contribute to the overall feeling. It also necessitates supporting this analysis with evidence from the extract."
The writers had to read an extract from *Rough Road Ahead: Do Not Exceed Posted Speed Limit* by Joe Kurmaskie. They then had to explain how the features of the setting affected the cyclist.,"The features of the setting, affect the cyclist in many ways. For example, when it says, The cool pines and rushing rivers of Yosemite had my name written all over them."" The features of this setting are making the cyclist determined. Another example, is when it says, """"At some point, tumbleweeds crossed my path and a ridiculously large snake -- it really did look like a diamondback blocked the majority of the pavement in front of me."""" The features of the setting are making him brave and couragious. The last example is when it says, ""I hung my head."" The features of this setting are making the cyclist have despair. That is how the features of the setting affect the cyclist.""",1,3,Analyze,5,"The question requires students to break down the text and examine the relationship between the setting's features and their impact on the cyclist, which aligns with the 'Analyze' level."
The writers had to write a letter to their local newspaper in which they stated their opinion on the effects computers have on people.,"Dear Newspaper, @CAPS1, I am on the computer alot. But I think it is one of the most addicting, time consuming inventions in todays society. Yes, computers have benefits such as talking to friends and family you don't see that often, doing school work, and gathering information. But in my oponion I the people should reduce their usage of computers. Sure, computers let you interact with friends in family via e-mail, or @CAPS2 messaging, or social networking websites such as @CAPS3 or @CAPS4. Guess what? You can easily communicate the old fashioned way with cell phones, or even writing a letter. See? There are alternitives for communication. Exercise is so important now a days, and people do not get enough of it. Did you know that obesity, has gone up @PERCENT1 since last year? Thats a fairly big percentage, and we don't want it to get any bigger. If people are wasting away, staring at their computer screen and not getting any sort or exercise in, the number will get bigger. Also, computers can cause all kinds of medical problems. For example, about a month ago my back was really bothering me. I went to the doctors and he told me one of the likley causes was leaning foward togo on my laptop. ""Computers can also cause vision problems and haedaches."" says specialist @CAPS5. Oz. We can prevent these issues if we take a stand against computers! We can limit our use to two or three times a week, and only use it for important reasons. I hope this really is an eye-opener to the negative effects computers have on us.",8,1,Create,5,"The question requires students to generate a new piece of writing (a letter) based on their opinion, which aligns with the 'Create' level of Bloom's Taxonomy."
The writers had to read an extract from *Narciso Rodriguez* by Narciso Rodriguez. They then had to describe the mood created by the author with supporting evidence from the extract.,"In the story ""@PERSON1"", the mood created by the author is loving and peaceful. For example, Passionate Cuban music filled the air, mixing the aroma of the kitchen. This shows that the home is peaceful. Another example is, ""My parents always kept their arms and the door open to the many people we consider family. This shows her family is kind and loving. lastly, I will always be grateful to my parents for their love and sacrifice. They shows she loves her parents very much and always will. In conclusion, that is the mood wich is loving and peaceful created by the author.",3,5,Analyze,5,"The question requires identifying and describing the mood, which involves breaking down the text into its components and understanding how they contribute to the overall feeling. This aligns with the analytical process of deconstruction and interpretation."
The writers had to read an extract from *The Mooring Mast* by Marcia Amidon Lusted. They then had to answer a question about the difficulties faced by the builders of the Empire State Building in allowing dirigibles to dock there.,"The Empire State Building faced obstacles in attempting to allow dirigibles to dock there. Some obstacles serverely affected the building attemp of the dirigible dock. For instance, The Empire State building is located in a very dense urban location. At the time most dirigibles outside the United States used Hydrogen insted of Helium. The main difference between the two was that Hydrogen is more flamable then Helium. So if the Hydrogen from the dirigible was to ignit then a castistrophic fire would arise. The effects could be as devistating as the Hindenburg which ignited over Lakehurst, New Jersey on May 6, 1937. The result of the Hindenburg accident forced the architectures and enginners to look for a safer, alternate solution. Explosive gases were not the only problem though. Strong, gustful winds were present at the top of the Empire State Building. If winds were to blow a docking dirigible offcourse then the outcome would be deadly. If the dirigibles caught fire or were blown offcourse will docking then the pedistrians on the ground level could be injured.",3,6,Analyze,5,"The question requires students to identify and explain the difficulties faced by the builders, which involves breaking down the problem into its constituent parts and examining their relationships."
The writers had to read an extract from *Narciso Rodriguez* by Narciso Rodriguez. They then had to describe the mood created by the author with supporting evidence from the extract.,"In this excerpt, Narciso Rodriguez describes his childhood home and extended ""family."" The mood of this duration is very warm and happy. Narciso speaks of his childhood home with only love and affection. @CAPS1's eternally grateful to his parents for turning ""... this simple house into a home."" @CAPS1 speakes admirably of his parents and the sacrifices and hard work they went through to even get to @LOCATION1, and @CAPS1 is so thankful they did. @CAPS1 also speakes lovingly of his ""extended family"" and describes his neighborhood. ""In our neighborhood..., all these cultures came together in great solidarity and friendship."" This loving, supporting ""family"" made Narciso who is is today and made him appreciate the fact that ""' family' had nothing to do with being a blood relative."" But instead is composed of those whom you love and who love you.",3,5,Analyze,5,"The question requires students to break down the text, identify specific elements (mood), and then support their claims with evidence, which aligns with the 'Analyze' level."
The writers had to read an extract from *Rough Road Ahead: Do Not Exceed Posted Speed Limit* by Joe Kurmaskie. They then had to explain how the features of the setting affected the cyclist.,"In the start story Do not exceed speed limit,"" time of year and place setting were the main things that affected the cyclist. This story takes place in the deserts of california in June. The fact that the story took place in June (and especially in a California desert) really is what caused the cyclist's dehydration. Anywhere in this country, June is summer, and summer means that it gets hotter and more humid than usual. This heat cause the dehydration and the """"growing realization that I (the author)""",1,3,Analyze,5,"The question asks students to explain how specific features (setting) affected the cyclist, requiring them to break down the relationship between elements and draw conclusions."
"Write a story about a time when you, or someone you know, was patient.","A time that I was patient was last year at cheer competition. In the beginning of the day I was patient getting in line to get ready to perform. Once we were ready we were waiting to go to perform. After, we perfomed we went to watch the rest of the teams. The other teams were really good. Then are team went and had lunch while some of the teams were still performing. We had to wait til all the teams were done. Once the teams were done they called all the squads to the mat it was award time. All the teams sat down on the mat. My team members were waiting patiently to see if we worn in cheer or in dance. We waited... and waited... and waited till finally he called are name. The junior varsity cheer leader! We took first in dance and fourth in cheer. That day was a good day for me and I was very patient and being patient can turn out right or not the way you wanted it to be. You never now till it happens. That is a time when I was patient at cheer competition.",24,7,Create,5,"The question asks the user to 'write a story,' which involves generating original content and synthesizing information into a new form, aligning with the 'Create' level of Bloom's Taxonomy."
The writers had to read an extract from *Rough Road Ahead: Do Not Exceed Posted Speed Limit* by Joe Kurmaskie. They then had to explain how the features of the setting affected the cyclist.,"First, by accepting the old mens' advice, the cyclist was setting himself up for some hardships that he would, easily have avoided by using his map. He first encounters a ghost town"", lifeless and most importantly, waterless. Then, he encounters a pump that gives out water tasting like ""battery acid"". Next he rides past a ""Rough Road Ahead"" sign; not the most encouraging thing on his journey. To add to the despair, he has to manever his way past a tempting yet empty juice factory. Finally, the parched cyclist arrives at ""Gary and Wilber's Fish Camp. ""To him, this simple bait shop was like  beacon of hope from food himself.""",3,3,Analyze,5,"The question requires the writers to break down the text and examine the relationship between the setting's features and their impact on the cyclist, which aligns with the 'Analyze' level."
The writers had to read an extract from *Rough Road Ahead: Do Not Exceed Posted Speed Limit* by Joe Kurmaskie. They then had to explain how the features of the setting affected the cyclist.,"The features in the setting, affected the cyclist in many ways. The first way the features in the setting affected the cyclist is that the whole trail was desearted leaving him alone with no water. In the story it says This place might have been a thriving little spot at one time -- say, before the last world war -- but on that morning it fit the traditional defination of a ghost town, ""this explains that he was alone and that the first town he visited was deserted. The next example of how the features and the settings""",3,3,Analyze,5,"The question requires the writers to break down the text and explain the relationship between the setting's features and the cyclist's experience, which aligns with the 'Analyze' level."
The writers had to write a letter to their local newspaper in which they stated their opinion on the effects computers have on people.,"In my opinion, I do believe that computers are good for you. I agree so because one, it can help you to communicate with other family members around the world. Two, it can teach you new languages you really desired to learn, and three, it can keep you updated on whats happening around the world. First, i believe that computers are good for you because it can let you communicate with your long-lost relatives you hardly see anymore. For example, if you miss any of your family members, you can simply go to your computer and search them up so you can type to them or talk to them through via chat mode, then you won't ever have that missing feeling anymore since you have a computer. In addition, computers can teach you how to learn new languages you alway's wanted to know, like, @CAPS1, or @CAPS2, or even @CAPS3 if you wanted! You can just simply go to your computer and type in ""language of @CAPS2"", and listen what it tells you of @CAPS2! Moreover, computers can keep you updated on whats happening around the world! It is way better to see it on computers than on tv's bevause computers give you more information about the situation of the event! Likewise, you could click, ""locate area"", on the computer and see in which area the incident took place in. You could also see the video's, behold the images, and seek the location of it on the computer. Sadly, my lecture has come to an . Those were my three main reasons why computers are good for people: You can communicate with long-lost relatives of yours, you can learn new languages, and therefore be updated on the qhats happening around the world. Would'nt you wan't to uphold those amazing events also?",8,1,Create,5,"The question requires students to generate a new piece of writing (a letter) expressing an opinion, which aligns with the 'Create' level of Bloom's Taxonomy."
The writers had to write a persuasive essay reflecting their views on censorship in libraries.,"I think that they libraries should not remove any of the books they have now. If parents or people dont want to read those type of books they dont have to. But they should'nt be removed. I agree that some books are inappropriate and have bad language in them but thats part of the book and how the story was made. When a book is made they way it is and is already published there should'nt be any changes made to it.            If a story contains a certain scene that a person believes should'nt be in the book, that person needs to put that book back and choose another book they think is appropriate. Some people like to read stories with details so they can picture it in there mind. I know I do. In libraries they have books with inappropriate language and scenes discribed but to a certain age. I think you have to be thirteen or older to read them, and thats a good thing because by that age you know things better and your parents should'nt be too worried. So in my opinon I dont think they should be removed from libraries. On the other hand movies that have scenerios that are disturbing should be removed.           Movies are a whole different thing then books. They show the material that is being described and I dont think teens should be watching that. They can be very unappropriate and disturbing to some people like me. I would'nt want to watch that in front of my mom or dad and especially a younger sibbling. Then again its just my opinion. If parents are okay with there child or children watching that then it should'nt be a problem.           Music is'nt that bad. There are a lot of parents who dont want there child or children listening to a sertain type of music because of their religion and what they believe in. I totally agree. My parents at the beggining would'nt let me listen to music where all they would do is sing about sex and curse over and over. As I got older they did'nt care much because I would'nt listen to it as much. Im a teen and I also believe that some of the music now in days in not very appropriate for anyone at any age. Some of what they sing does'nt even make much sense. In libraries I think they should only have music that realates in some how to the books.     Magazines are not really a problem. Most of the magazines talk about beauty and fashion tips. They have horoscopes and give advise. A lot of the magazines keep people updated on celeberties and there life style. It has some what gossip. There mostly for older teens and grown ups. For younger teens and kids there's more appropriate magazines where they talk about younger celeberties.      This is my point of view on things. I know that a lot of people dont entirely agree with me but this is what I think. I also know that there @MONTH1 be a lot of people who agree with me and they'll most likely give the same reasons as I did to support their choice",3,2,Create,5,"This question requires students to generate original content (a persuasive essay) reflecting their personal views, which aligns with the 'Create' level of Bloom's Taxonomy."
The writers had to read an extract from *The Mooring Mast* by Marcia Amidon Lusted. They then had to answer a question about the difficulties faced by the builders of the Empire State Building in allowing dirigibles to dock there.,"In the excerpt ""The Mooring Mast"" by @ORGANIZATION2, the builders of the Empire State Building face obstacles in attempting to allow dirigibles to land there. One major obstacle was safety, mainly because when foreign dirigibles flew in, they most likely contained hydrogen (highly flammable). After the Hindenburg crash they were more wary if something like that happened in a densely populated area. An unstoppable obstacle to the builders was nature; with the vicious winds getting tied up in releasing passengers would be hard enough. According to the article lead weights were used to land dirigibles in open land on crappy weather, but the builders didn't use them, so there was no chance of it falling and hitting someone. Through all this trouble the builders still had the most practical problem; ""law against airships flying too low over urban areas."" With this issue it was illegal to have a dirigible tied up on the Empire State Building so close to the ground. In conclusion, even though the mooring mast never worked out as planned, the builders went through looking at obstacles just for the thought.",3,6,Analyze,5,"The question requires the reader to identify and explain the difficulties faced by the builders, which involves breaking down the information and examining the relationships between different factors."
The writers had to write a persuasive essay reflecting their views on censorship in libraries.,I think all books and other stuff should stay on the shelfs. Because other people should have the right to learn about something if you have already learned it.  Censorship is kind of out of the way.  I think it really doesnt matter if they see it now or later because they are still going to see it and learn about it later on in life. If someone wants to read it I think they have right to because it is their own choice.  I have been observing students and adults in the libaries and every where they think they can run everything.  But this is what I think is right,2,2,Create,5,"The question asks students to 'write a persuasive essay reflecting their views,' which requires them to generate original content and express their own ideas, fitting the 'Create' level of Bloom's Taxonomy."
The writers had to read an extract from *Narciso Rodriguez* by Narciso Rodriguez. They then had to describe the mood created by the author with supporting evidence from the extract.,"The @CAPS1 created by the @CAPS2 in @CAPS3 like in @CAPS4 @NUM1 it sAys that My Mother And My fAther hAd to come to this country with Such courAge, without Any knowledge of the lAnguAge or the culture they cAme selflessly, As MAny immigrants do, to give their children A better life, even though it Meant leaving behind their families, friends, And careers in the country they loved.",1,5,Analyze,5,"The question requires students to break down the text, identify the mood, and then support their claims with evidence, which aligns with the analytical process."
The writers had to read an extract from *Rough Road Ahead: Do Not Exceed Posted Speed Limit* by Joe Kurmaskie. They then had to explain how the features of the setting affected the cyclist.,The features of the setting affect the cycleist in many diferent ways. For example it was June and he was in the @CAPS1 of California. It was very hot and the dehydrated him. Also he did no know where he was going so he had to rely on other people directions. Also he had to keep dehydrate. That what affected the cycleist. ,2,3,Analyze,5,"The question requires students to break down the text and identify how specific elements (features of the setting) influenced another element (the cyclist), which aligns with the 'Analyze' level."
The writers had to read an extract from *Rough Road Ahead: Do Not Exceed Posted Speed Limit* by Joe Kurmaskie. They then had to explain how the features of the setting affected the cyclist.,"The features of the setting affect the man in many ways. One way is that when the man notices the terrain starting to change, he becomes more and more distrought. He  sees the sign that sats  Rough road ahead: Do not exceed pasted speed limit"" it is almost as if he thinks the sign is mocking him. Also, when the rider says "" In an @CAPS1 twist that should please all sadists..."" he is telling the reader that this situation is very ironic and that he was expecting nothing.""",1,3,Analyze,5,"The question requires the writers to break down the text and examine the relationship between the setting's features and their impact on the cyclist, which aligns with the 'Analyze' level."
"Write a story about a time when you, or someone you know, was patient.","I must admit there are times when I'm not very patient. But I can still remember the day I learned what patience was.I was @NUM1 years old and I was going to my annual checkup at the doctors office. It was around @NUM2 am on a @DATE1 @TIME1. I was with my mother in the waiting room, when a elderly man came in. He seemed extremely sick and I remember being really scared. The women at the front desk came up to us and said it would be a wait, @CAPS1 explained that the man was very ill and could be dying. My told me to be patient but I didn't know what that meant so @CAPS1 explained it to me. @CAPS1 said, You have to wart quietly and not complain no matter how long it takes. I told her. I could do it and sure enough I could. Patience is a very important thing to me. I feel it is not only for yourself but for the consideration of others. When you complain about having to wait it is disrespectful to others. And I know other people are patient for me so I should be for them also.""",21,7,Create,5,"The question asks the user to 'write a story,' which involves generating original content and synthesizing information into a new form, aligning with the 'Create' level of Bloom's Taxonomy."
The writers had to read an extract from *The Mooring Mast* by Marcia Amidon Lusted. They then had to answer a question about the difficulties faced by the builders of the Empire State Building in allowing dirigibles to dock there.,"Based on the excerpt, the builders of the Empire State building faced many obstacles durring construction. While designing the mast the architects realized they couldn't just drop the mooring mast on to the Empire State building as this would add stress to the buildings fram. So the building would have to be modified and strengthened to withhold these conditions. Then the builders ran into a problem with safety, the winds on top of the building were violent and constantly shifting. This would cause the dirigible to swivel around the mast. They the decided to add lead weights to weigh the dirigible down but, having those dangling high above pedestrians on the street was neither practical nor safe. Lastley, existing laws against airships flying low over urban areas made it illegal to complete their goal. Overall the planning of the empire state building had many difficulties.",3,6,Analyze,5,"The question requires students to identify and explain the difficulties faced by the builders, which involves breaking down the situation into its component parts and examining their relationships."
The writers had to read an extract from *Narciso Rodriguez* by Narciso Rodriguez. They then had to describe the mood created by the author with supporting evidence from the extract.,"The mood created by the author in the memoir is courage. ""I will always be greatful to my parent for their love & sacrifice. I've often told them that what they did was a much more courageous thing than I could have ever done. Another example of courage is how ""They came selflessly, as many immigrants do, to give their children a better life, even though it meant leaving behind their families, friends and careers in a country they loved. This is the mood the author creates in this memoir.",2,5,Analyze,5,"The question requires students to break down the text, identify the mood, and then support their claims with evidence, which aligns with the analytical process."
