prompt,response,essay_score,essay_set,bloom_level,label_score,rationale
"Write a story about a time when you, or someone you know, was patient.","Patience is a very important virtue. It is valued in at least these @NUM1 aspects of life: success and friendship. If you do not possess patience no one will want to be your friend. You have to have patience with your friends or they will not be your friends. I know this from experience. In order to succeed in life in general you must have patience. Whether is waiting for the bus or waiting for a response from a job interview, it'll always matter. So, in conclusion, I think that patience is a very, very important thing to have.",8,7,Create,5,"The question asks the user to generate a new narrative based on a specific theme, which aligns with the 'Create' level of Bloom's Taxonomy."
The writers had to read an extract from *Rough Road Ahead: Do Not Exceed Posted Speed Limit* by Joe Kurmaskie. They then had to explain how the features of the setting affected the cyclist.,"How the features of the setting affect the cyclist because when the old guy had told him do you know where to go? An the other guy was like  yes sir! I own a very good map"" so how did it change for the man that was riding this bike he saw all of those towns an a sign that said Rough Road ahead. That the man would always stick to the future. What had change was he saw all of those buildings, town, an he was going an going. I think he might stick with the future.""",1,3,Analyze,5,"The question requires the writer to break down the text and examine the relationship between the setting's features and the cyclist's experience, which aligns with the 'Analyze' level."
The writers had to write a letter to their local newspaper in which they stated their opinion on the effects computers have on people.,"I believe that computers are a great invention. It lets people interact with people from very far off places. Has lots of fun games you can play. And it is also a great way to learn information on topics and places very far off. Being able to talk to relatives from far away places is very important. @PERCENT1 of experts say that having a close knit family will give kids a greater chance of going to college. I understand why some people think ""well why doesn't the "" I grew up in a big family and just the whole day the phone was getting used. The computer has a lot of fun games that you can play. I see why you might think that the computer is why kids are over-weight But isn't the hour on the computer. Its eating habbits. Studies show that computers are use in the winter two time as much then. Going on the internet to learn new information is a great way to useing your souce. Just imagine this you straight A student comes home for the weekend about to do the biggest project lige forgets to bring home the most important book. She is flipping out looking all over the place and hyperventalating. But if you had a computer your daughter would be able to get the proect done and go to the college of her dreams. But since you didn't buy a computer she is going to fail her class not accepted to harvard and settle for the local community college where maybe one day she will be able to transfer. So I've gave you reasons to go out and but a computer you just lost to go do it. Do you want your kids to interact with aunt sally who lives @NUM1 miles away. Also it is a great way to play games. And lastly you want your daughter to go to yale or do you want her to fail. I have give yous you the facts the rest is up to you.",8,1,Create,5,"The question requires students to produce a new piece of writing (a letter) expressing an opinion, which aligns with the 'Create' level of Bloom's Taxonomy."
"Write a story about a time when you, or someone you know, was patient.","@CAPS1 were gonna be late!"" yelled my baby cousin @PERSON1 from across the room. She had her big, blue snowcoat and cute red boots on. She began to jump around and it made me laugh easily. ""@CAPS1 were gonna be late!"" yelled my baby cousin @PERSON1 from across the room. She had her big, blue snowcoat and cute red boots on. She began to jump around and it made me laugh easily.You see, I was going on a skiing trip with my parmls, my cousin @PERSON1, and her parents. I was estaric. My parents were spending a lot of time talking to @PERSON1's parents before we left, so @PERSON1 was a little whiny about not going right away. I tried to ???? ""@PERSON1, do you want to play @CAPS3? I asked safely, tapping her shoulder. When I said that, her eyes seamed to grow twice their size. ""@CAPS4! @CAPS4! @CAPS4!  Madison yeah! I wanna play, I wanna play!"" @PERSON1 yelled??? . Though she made it sound like ""???"" I smilled and we began tro play. She would guess??? I would let her win. ??? was so ??? and I think I made her more patoient to leave by helping her play a game.Finally my parents walked outside and we began our skitrip. Patience had payed off.""",20,7,Create,5,"The question asks the user to write a story, which involves generating new content and organizing ideas into a narrative structure."
The writers had to read an extract from *Rough Road Ahead: Do Not Exceed Posted Speed Limit* by Joe Kurmaskie. They then had to explain how the features of the setting affected the cyclist.,"In the text, the author was cycling to Yosemite park through a desert which dehydrated him and changed his mood. Going through this desert he ran out of water so he stopped. Some of the  towns he was told of which turned out to be deserted, and as he could not find water there he soon because dehydrated. This is the obvious affect the setting had on him, another affect was to cause him to doubt old people and to change his mood from confident to desperate. As he was cycling through the desert, desperately chinging to life in hopes he could find, are water, he realized that old people know of the past better than the future as they don't get out to the every changing world as much as they used to whereas, at the beginning he was confident in the directions and wisdom of the old men. The setting he was in made him a little more wise.",3,3,Analyze,5,"The question requires the writers to break down the text and examine the relationship between the setting's features and their impact on the cyclist, which aligns with the 'Analyze' level."
Write a story in which laughter plays a part.,"@CAPS1 up kids my mother said as she was scrambling to get her stuff packed and ready.I knew exactly what i did wrong, I didn't set my alarm on my phone for six am. I set it for six pm and now we are late. Thinking to my self I hurried to get my clothes packed for the week. six pairs of pants, six pairs of shirts, six pairs of underwear, and six pairs of socks. I put my bag next to the front door realizing now that it was next to my other bag I had already packed the day before. My sisters were worse, as girls they take for ever putting on there makeup and and straightening their hair.Finally everyone is packed, but it was now seven am and we were supposed to be to @LOCATION2 by now and were still sitting here at our house. As my sisters are now done and we are in the car we can finally get off to @LOCATION3. We as a family have been planning @CAPS2 for a month and now it's @DATE2! I was really exited to go. By @CAPS2 point I had butterfly's in my stomach.We lived in @LOCATION1, we were only half way through @LOCATION2 with eight out of ten hours left to get to my mom's cousins house. I feel asleep for the first two hours of the ride and I can no longer sleep. I was stuck in the back seat with nothing to do. so I started to sing the never ending song. @CAPS2 is the song that never ends, and it goes on and on my friends."" @CAPS3 my sister in the front seat yelled at me very harshly to shut up. I didn't stop and she yet again yelled at me to stop singing. For a third time I annoyed my sister and she responded with a punch on my arm. For some reason I started to laugh. It didn't hurt and I thought it was funny that she hit me for just singing a silly song.I had a really strange laugh so my little sister started to laugh because I was laughing, then my older sister quite harshly screamed at me and my younger sister to be quite. My older sister yet again punched me trying to get me to stop laughing. By now I was laughing so hard I could hardly breath and my face was turning into a shade of purple. It really was funny when my mom couldn't hold it back any longer and started cracking up and laughing with me and my younger sister. My mom wears dentures, and she was laughing so hard they almost fell out of her mouth while she was driving, we started laughing harder. My stomach felt like it was going to explode from all the laughter.My older sister now turning a dark shade of blue from yelling at us so hard to get us to shut up. She was throwing her arms into the air and screaming one last time to shut up and threw herself back into her seat with a very nasty look of disgust on her face.over the next minute we all stopped laughing and was quiet for the next hour @CAPS3 we stopped and ate. We enjoyed our lunch and got on the road because we still had a long trip on our hands.I very soon felt tired and fell asleep in the most awkward of positions you could ever find in a car. I had my head against the door, my arm over the front passenger seat, one of my legs was on the seat and the other in between the driver and passenger seats.I thought I was pretty lucky sleeping most of the way for we only now had about a half hour till we got to my mom's cousins house. We were in the middle west of @LOCATION3 and the mountains were so beautiful. They were full of color and life with gigantic trees swinging in the wind, squirrels moving about from tree to tree, planting nuts in the ground. It was the farthest I have ever been away from where I lived in @LOCATION1. I was glad it was with my family.My stay in @LOCATION3 was a blur. I can hardly remember most of what happened there. I played with a neighbor kid around the same age as me playing video games and eating unhealthy junk food. My mom was the happiest of us all to get out of @LOCATION1 for a weekend. She had not seen her cousin in about three years and was very happy to see her.It was now @DATE1 was time to get back to our normal lives, so we packed up our stuff and were headed back to our home. I was doing amazing at not talking and making my sister mad for the first minute or so. @CAPS3 I started to sing the never ending song again. I have never laughed so hard in my life. """,36,8,Create,5,"The question asks the user to generate a new narrative, which involves synthesizing elements and producing an original piece of work."
The writers had to read an extract from *The Mooring Mast* by Marcia Amidon Lusted. They then had to answer a question about the difficulties faced by the builders of the Empire State Building in allowing dirigibles to dock there.,"The builders of the empire state building could not build the moor mast for the dirigibles on top of the building because it is too high and the roof of Empire state building was to flat. Building the mooring mast takes a lot of efforts because they have to care about wind pressure and holding cable on top of the building. They design the @NUM1 floor with glass to make observation area and boarding area for dirigible passengers. However it has a lot of problems the building. At first the helium is flammenble so it is too dangerous and the accident can be worse. They think greatest obstacle to successful use of the mooring mast is nature because winds on top of the building are constantly shifting due to violent air current, so it can pratact from worst accident but it is still not safe.",2,6,Analyze,5,"The question requires students to identify and explain the difficulties faced by the builders, which involves breaking down the situation into its component parts and examining the relationships between them."
The writers had to read an extract from *Narciso Rodriguez* by Narciso Rodriguez. They then had to describe the mood created by the author with supporting evidence from the extract.,The mood is a warm happy feeling. in which The home is safe and one of those happy perfect homes. were nothing goes wrong. But it is a careing home with plenty of friends and family for a long time.,1,5,Analyze,5,"The question requires identifying and explaining the mood created by the author, which involves breaking down the text and examining its components. It also asks for supporting evidence, necessitating an analysis of the relationship between the text and the mood."
The writers had to write a persuasive essay reflecting their views on censorship in libraries.,"Browsing for a book at your local library that you've read, wanting to reread @CAPS1 to enjoy the sounds of its words again? You look shelf after shelf, not locating @CAPS1 anywhere. You searched everywhere, by everything that the book would possibly be listed under. You've browsed paper backs, hard backs; eventually letting your frustration take over.Giving up on locating the novel, you walk over to the librarian and ask about @CAPS1. She replies with, 'I'm sorry, we had to remove that particular novel due to a person finding @CAPS1 offensive to them.' You're infuriated, you decide to write a article to your local newspaper about the outrage of the books, movies, music, etc. that has been taken out of your local library.     Personally, I don't think that the media taken away from the library should be considered offensive. How can you consider what is offensive and what is not? A book could be offensive to one person, but not another. Different people have different opinions, and @CAPS1's not reasonable to remove a book or other type of media from a library because @CAPS1 contains 'offensive material.' @CAPS1's ridiculous; @CAPS1 infuriates me that someone would do that. If you think @CAPS1 could get into the hands of a child, or someone that @CAPS1 would effect, do not rent the item. That's why at most libraries, there are seperate areas for adults and children so that children don't obtain these items.     How can you determine if something is offensive? I personally don't find a lot of things offensive, but just because something is offensive to me, doesn't mean I will request to have @CAPS1 banned so that other people can't enjoy @CAPS1. If you find something offensive, just leave @CAPS1 alone. Don't bother, annoy, or hassle someone else that had nothing to do with its creation with @CAPS1. @CAPS1's not only disrepectful to the individual you file a complaint to, but the artist who created @CAPS1. You do have the right to voice your opinion, but sometimes, @CAPS1 doesn't have to voiced.     We live in such a closed-minded world. We have people who don't even think @CAPS1's approprite to show one's arm. I can see why some people take offense to these things, but honestly, @CAPS1's mediocre to report something just becuase you do not agree with @CAPS1. We have a vast knowledge of what's right or wrong, what is or is not appropriate for an audience to hear. If @CAPS1 weren't appropriate, you honestly think @CAPS1 would have been published? Sure there are things in book, music, etc. that are inappropriate, but to be so closed-minded to have something banned for use of foul language, minor sexual content, or violence is unlogical. You can find worse, hear worse, just by walking down the street just about anywhere.     To answer the question bluntly, no, I do not think that media should be banned just because @CAPS1 is offensive. We as @CAPS2 have the right to speak our voice, from two different perspectives. You can argue if something is mediocre, is offensive; I will argue back, just because I have the right to voice my opinion as you do. These reasons that enjoyable media are banned, such as language and violence, add emphasis, meaning, emotion, and make the reader dig for so much more in a book, song, etc. These are how the authors see their work, they want to show the people what they see, even if @CAPS1 does offend someone else.",4,2,Create,5,"The question requires students to generate a persuasive essay, which involves synthesizing information and expressing original viewpoints, aligning with the 'Create' level of Bloom's Taxonomy."
The writers had to read an extract from *Rough Road Ahead: Do Not Exceed Posted Speed Limit* by Joe Kurmaskie. They then had to explain how the features of the setting affected the cyclist.,"The features of the setting affect the cyclist in many ways. The cyclist was on a very long bike ride to Yosemite National Park. However, on the way there, he had to cross through a desert like terrain. The blistering sun had been beating on his back for many miles. All the heat built up a desire for him to get water. He had been very tired. The terrain had made him drenched in sweat. If it wasn't so hot, then he wouldn't of had that much of a hard time. The desert contains a very high temperature, which makes it harder to endure physical activities. Even if you are to have a high endurance. The heat will make you very tired, and you will lose a lot of energy. Also, it didn't help anything, that the elderly men, had gave him terrible directions. That is why I think the setting affected the cyclist.",3,3,Analyze,5,"The question requires the writer to break down the text and examine the relationship between the setting's features and the cyclist's experience, which aligns with the 'Analyze' level."
Write a story in which laughter plays a part.," I believe laughter is an important part of any relationship. In all my relationships whether it be friends,family,or a girlfriend laughter is always an important element of all of them.  the best relationship i have is with my best friend @PERSON1 and it is filled with laughter. We always have a great time together, like last @DATE1 when she and I went to snow peak with some friends and I tore ligaments in my knee when I jumped @PERSON2's quad. We laughed about me being stupid and getting hurt for it and we laughed about @CAPS1 big ears and how they make him look like @CAPS2 the elephant.  I think what makes us so close and such good friends is how much we make each other laugh. The first time we met she was dating one of my friends and the first thing I did was make her laugh and ever since then we have been awesome friends. Then she asked me if I wanted to work at the harvest fest, with her and I did and a made her laugh the whole time. Now I'm her dork and she is my best friend. The biggest thing I did to make her laugh at the harvest fest, was when I did a wheelie in the tractor down the whole track with a cowboy hat on and a huge dip of @LOCATION1 in my lip.  The moral of this story is the more you make people laugh the stronger and closer the relationships you will have whether it be with friends,family,or a significant other.",33,8,Create,5,"The question asks the user to generate a new narrative, which aligns with the 'Create' level of Bloom's Taxonomy."
The writers had to read an extract from *Rough Road Ahead: Do Not Exceed Posted Speed Limit* by Joe Kurmaskie. They then had to explain how the features of the setting affected the cyclist.,I think that the features of the setting affected the cyclist in many ways. For example he talks about things that he had to endure while he was riding. For example he had no water so he was parched. There was a huge snake that took up half of the road and there wasn't a building in sight. So the setting affected him with doubt but he had confidence of getting where he needed to get then when he got there it was a sign of relif. Thats how the setting affected was.,2,3,Analyze,5,"The question requires the writers to break down the text and examine the relationship between the setting's features and their impact on the cyclist, which aligns with the 'Analyze' level."
The writers had to write a letter to their local newspaper in which they stated their opinion on the effects computers have on people.,"Dear @CAPS1 @CAPS2, I would like to notify your business that computers benefit society. Computers allow people to talk to friends and family, they are important resources for many jobs as well as school work, and they allow people to learn and store information. Computers are one of the biggest advances we have in technology. First and foremost, computers allow people to talk to friends and family. I like to go on the computer, mostly because I'm able to speak with my friends. Computers are a good way to talk to friends that you @MONTH1 not see often or just to talk at the appropriate time. I have a facebook and I always talk to my friends about events happining in school or school work. For instance, last month I sprained my ankle and I stayed home from school for one day. So I went on facebook at around @TIME1, when everyone was home from school and my friend told me what was for homework that night. So, now because of our computers I could catch up on the work that I missed that day of school. Also, if you have family that lives far away or someone in college you can send them an email to keep in touch. My cousin is in college right now and I always talk to him on the computer to see how he is doing. For example, we always talk about sports we are involved with during that time of year. As you can see, computers are a great way to keep in touch with family and talk to friends. Secondly, computers are a big part of many peoples lives because many jobs involve computers; as well as school. Computers are a very useful piece of technology because people use computers for paying bills, jobs and more. For example, my dad tests computer programs as a job. The programs are constructed, then corrected and revised, then finally sent out all over the world. If people weren't allowed to use computers then many people would lose their jobs and many families would be in huge debt. Also, children do a lot of school work on the computer. For example, I take spanish and I earn culture points for my class by answering a question on the computer. Studies show that over @PERCENT1 of children use computers for some sort of school work. Computers are a big part of the working society today. Finally, computers allow people to learn about different places around the world. The computer holds a lot of valuble information. There is facts and fasinating pictures about different countries. It also shows people around the world the culture, style, language and many more facts about places around the world. For instance, my uncle was on the computer one day and he was looking at places in @LOCATION1 and after a long hard thinking process him and his family moved there and they still live there to this day. Computers inspire people to learn and see different places and @MONTH1 lead them to something important one day. In conclusion, I feel very strongly about how positive computers are to society today. I know that you will feel the same way because computers have so much to offer.",10,1,Create,5,"The question requires students to generate a new piece of writing (a letter) expressing an opinion, which aligns with the 'Create' level of Bloom's Taxonomy."
The writers had to read an extract from *The Mooring Mast* by Marcia Amidon Lusted. They then had to answer a question about the difficulties faced by the builders of the Empire State Building in allowing dirigibles to dock there.,"The builders of the Empire State building faced not so many but difficult obstacles. one of the obstacles were the crowded @CAPS1 they had for the dirigible. crowded @CAPS1 can cause the dirigible to hit or bump into another building if not pop the thing. The wind could also make the dirigible sway and hit another building. Another obstacle was the stress the building was having because the dirigible was tied to it. If the wind blew hard, the dirigible would put alot of tension on the building and something could go wrong.",2,6,Analyze,5,"The question requires students to identify and explain the difficulties faced by the builders, which involves breaking down the information and examining the relationships between different factors."
The writers had to read an extract from *Narciso Rodriguez* by Narciso Rodriguez. They then had to describe the mood created by the author with supporting evidence from the extract.,"The mood created by the memoir is very explicit. He shows that he loves where he is and he doesn't want to trade it for anything. He loves his neighborhood because for him it's like a ""melting pot"". There are @CAPS1, cubans and Spanish people living there. In paragraph @NUM1, the author explains how his parents house and doors are open to anyone who needs help getting back on their feet. The author also gives a sad mood at the memoir. In paragraph @NUM2, his parents lived in a one-room apartment hoping that one day, they can afford to live in a three-room apartment. That is the mood the author gives off in the memoir.",2,5,Analyze,5,"The question requires the writers to break down the text, identify specific elements (mood), and support their claims with evidence, which aligns with the Analyze level."
